"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-09","30031",0,0,0,0.47809915608842,15.522403191253,30.2,"2402",9.54845362793496e-06
"2020-03-16","30031",0,0,0,0.47809915608842,15.522403191253,30.2,"2402",8.59360826514146e-05
"2020-03-23","30031",0,0,0,0.47809915608842,15.522403191253,30.2,"2402",0.000496519588652618
"2020-03-30","30031",0,0,0,0.47809915608842,15.522403191253,30.2,"2402",0.000506068042280553
"2020-04-06","30031",0,0,0,0.47809915608842,15.522403191253,36.7,"2402",0.000219614433442504
"2020-04-13","30031",0,0,0,0.47809915608842,15.522403191253,36.7,"2402",4.77422681396748e-05
"2020-04-20","30031",0,0,0,0.47809915608842,15.522403191253,36.7,"2402",2.86453608838049e-05
"2020-04-27","30031",0,0,0,0.47809915608842,15.522403191253,36.7,"2402",0
"2020-05-04","30031",0,0,0,0.47809915608842,15.522403191253,47.5,"2402",2.86453608838049e-05
"2020-05-11","30031",0,0,0,0.47809915608842,15.522403191253,47.5,"2402",0
"2020-05-18","30031",0,0,0,0.47809915608842,15.522403191253,47.5,"2402",0
"2020-05-25","30031",0,0,0,0.47809915608842,15.522403191253,47.5,"2402",1.90969072558699e-05
"2020-06-01","30031",0,0,0,0.47809915608842,15.522403191253,53.7,"2402",0.000105032989907285
"2020-06-08","30031",0,0,0,0.47809915608842,15.522403191253,53.7,"2402",0.000248259794326309
"2020-06-15","30031",0,0,0,0.47809915608842,15.522403191253,53.7,"2402",0.000200517526186634
"2020-06-22","30031",0,0,0,0.47809915608842,15.522403191253,53.7,"2402",0.000296002062465984
"2020-06-29","30031",0,0,0,0.47809915608842,15.522403191253,53.7,"2402",0.000553810310420227
"2020-07-06","30031",0,0,0,0.47809915608842,15.522403191253,61.1,"2402",0.00101213608456111
"2020-07-13","30031",0,0,0,0.47809915608842,15.522403191253,61.1,"2402",0.00169007629214449
"2020-07-20","30031",0,0,0,0.47809915608842,15.522403191253,61.1,"2402",0.0017760123747959
"2020-07-27","30031",0,0,0,0.47809915608842,15.522403191253,61.1,"2402",0.0009834907236773
"2020-08-03","30031",0,0,0,0.47809915608842,15.522403191253,63.3,"2402",0.000658843300327512
"2020-08-10","30031",0,0,0,0.47809915608842,15.522403191253,63.3,"2402",0.000506068042280553
"2020-08-17","30031",0,0,0,0.47809915608842,15.522403191253,63.3,"2402",0.000334195876977723
"2020-08-24","30031",0,0,0,0.47809915608842,15.522403191253,63.3,"2402",0.000448777320512943
"2020-08-31","30031",0,0,0,0.47809915608842,15.522403191253,63.3,"2402",0.000429680413257073
