"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-23","06031",0,0,1,0.562595472059461,41.6772679528691,54.5,"0405",1.33266699983342e-05
"2020-03-30","06031",0,0,1,0.562595472059461,41.6772679528691,54.5,"0405",1.99900049975012e-05
"2020-04-06","06031",0,0,1,0.562595472059461,41.6772679528691,62.9,"0405",3.33166749958354e-05
"2020-04-13","06031",0,0,1,0.562595472059461,41.6772679528691,62.9,"0405",0.000133266699983342
"2020-04-20","06031",0,0,1,0.562595472059461,41.6772679528691,62.9,"0405",0.000246543394969182
"2020-04-27","06031",0,0,1,0.562595472059461,41.6772679528691,62.9,"0405",0.000699650174912544
"2020-05-04","06031",0,0,1,0.562595472059461,41.6772679528691,71.8,"0405",0.000766283524904215
"2020-05-11","06031",0,0,1,0.562595472059461,41.6772679528691,71.8,"0405",0.000746293519906713
"2020-05-18","06031",0,0,1,0.562595472059461,41.6772679528691,71.8,"0405",0.00165250707979344
"2020-05-25","06031",0,0,1,0.562595472059461,41.6772679528691,71.8,"0405",0.00316508412460436
"2020-06-01","06031",0,0,1,0.562595472059461,41.6772679528691,76.9,"0405",0.00277194735965351
"2020-06-08","06031",0,0,1,0.562595472059461,41.6772679528691,76.9,"0405",0.00177911044477761
"2020-06-15","06031",0,0,1,0.562595472059461,41.6772679528691,76.9,"0405",0.00190571380976179
"2020-06-22","06031",0,0,1,0.562595472059461,41.6772679528691,76.9,"0405",0.00172580376478427
"2020-06-29","06031",0,0,1,0.562595472059461,41.6772679528691,76.9,"0405",0.00215225720473097
"2020-07-06","06031",0,0,1,0.562595472059461,41.6772679528691,82.1,"0405",0.00197901049475262
"2020-07-13","06031",0,0,1,0.562595472059461,41.6772679528691,82.1,"0405",0.0020656338497418
"2020-07-20","06031",0,0,1,0.562595472059461,41.6772679528691,82.1,"0405",0.00371814092953523
"2020-07-27","06031",0,0,1,0.562595472059461,41.6772679528691,82.1,"0405",0.00409795102448776
"2020-08-03","06031",0,0,1,0.562595472059461,41.6772679528691,84.3,"0405",0
"2020-08-10","06031",0,0,1,0.562595472059461,41.6772679528691,84.3,"0405",0.00706979843411628
"2020-08-17","06031",0,0,1,0.562595472059461,41.6772679528691,84.3,"0405",0.002711977344661
"2020-08-24","06031",0,0,1,0.562595472059461,41.6772679528691,84.3,"0405",0.00241879060469765
"2020-08-31","06031",0,0,1,0.562595472059461,41.6772679528691,84.3,"0405",0.00335832083958021
"2020-09-07","06031",0,0,1,0.562595472059461,41.6772679528691,78.6,"0405",0.00205897051474263
"2020-09-14","06031",0,0,1,0.562595472059461,41.6772679528691,78.6,"0405",0.00221889055472264
"2020-09-21","06031",0,0,1,0.562595472059461,41.6772679528691,78.6,"0405",0.00147259703481593
"2020-09-28","06031",0,0,1,0.562595472059461,41.6772679528691,78.6,"0405",0.00173913043478261
"2020-10-05","06031",0,0,1,0.562595472059461,41.6772679528691,70.6,"0405",0.00110611360986174
"2020-10-12","06031",0,0,1,0.562595472059461,41.6772679528691,70.6,"0405",0.000486423454939197
"2020-10-19","06031",0,0,1,0.562595472059461,41.6772679528691,70.6,"0405",0.000513076794935865
"2020-10-26","06031",0,0,1,0.562595472059461,41.6772679528691,70.6,"0405",0.00255872063968016
"2020-11-02","06031",0,0,1,0.562595472059461,41.6772679528691,54.2,"0405",0.00259870064967516
"2020-11-09","06031",0,0,1,0.562595472059461,41.6772679528691,54.2,"0405",0.00341829085457271
"2020-11-16","06031",0,0,1,0.562595472059461,41.6772679528691,54.2,"0405",0.00399800099950025
"2020-11-23","06031",0,0,1,0.562595472059461,41.6772679528691,54.2,"0405",0.00769615192403798
"2020-11-30","06031",0,0,1,0.562595472059461,41.6772679528691,54.2,"0405",0.00457771114442779
"2020-12-07","06031",0,0,1,0.562595472059461,41.6772679528691,48.1,"0405",0.00932866899883392
"2020-12-14","06031",0,0,1,0.562595472059461,41.6772679528691,48.1,"0405",0.00864234549391971
"2020-12-21","06031",0,0,1,0.562595472059461,41.6772679528691,48.1,"0405",0.00646343494919207
