"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-16","32007",0,0,0,0.779159265837774,1.17504652080958,36.6,"2602",3.82760468498813e-05
"2020-03-23","32007",0,0,0,0.779159265837774,1.17504652080958,36.6,"2602",1.91380234249407e-05
"2020-03-30","32007",0,0,0,0.779159265837774,1.17504652080958,36.6,"2602",7.65520936997627e-05
"2020-04-06","32007",0,0,0,0.779159265837774,1.17504652080958,43,"2602",7.65520936997627e-05
"2020-04-13","32007",0,0,0,0.779159265837774,1.17504652080958,43,"2602",1.91380234249407e-05
"2020-04-20","32007",0,0,0,0.779159265837774,1.17504652080958,43,"2602",0
"2020-04-27","32007",0,0,0,0.779159265837774,1.17504652080958,43,"2602",5.7414070274822e-05
"2020-05-04","32007",0,0,0,0.779159265837774,1.17504652080958,52.4,"2602",0
"2020-05-11","32007",0,0,0,0.779159265837774,1.17504652080958,52.4,"2602",9.56901171247034e-05
"2020-05-18","32007",0,0,0,0.779159265837774,1.17504652080958,52.4,"2602",3.82760468498813e-05
"2020-05-25","32007",0,0,0,0.779159265837774,1.17504652080958,52.4,"2602",3.82760468498813e-05
"2020-06-01","32007",0,0,0,0.779159265837774,1.17504652080958,57.8,"2602",5.7414070274822e-05
"2020-06-08","32007",0,0,0,0.779159265837774,1.17504652080958,57.8,"2602",0.000191380234249407
"2020-06-15","32007",0,0,0,0.779159265837774,1.17504652080958,57.8,"2602",0.000459312562198576
"2020-06-22","32007",0,0,0,0.779159265837774,1.17504652080958,57.8,"2602",0.0010334532649468
"2020-06-29","32007",0,0,0,0.779159265837774,1.17504652080958,57.8,"2602",0.000555002679323279
"2020-07-06","32007",0,0,0,0.779159265837774,1.17504652080958,68.1,"2602",0.00191380234249407
"2020-07-13","32007",0,0,0,0.779159265837774,1.17504652080958,68.1,"2602",0.00155017989742019
"2020-07-20","32007",0,0,0,0.779159265837774,1.17504652080958,68.1,"2602",0.0016458700145449
"2020-07-27","32007",0,0,0,0.779159265837774,1.17504652080958,68.1,"2602",0.00135879966317079
"2020-08-03","32007",0,0,0,0.779159265837774,1.17504652080958,70.4,"2602",0.00118655745234632
"2020-08-10","32007",0,0,0,0.779159265837774,1.17504652080958,70.4,"2602",0.0018372502487943
