"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-09","29077",0,0,1,0.607080394922426,164.903158307784,50.2,"2304",6.93411550156191e-06
"2020-03-16","29077",0,0,1,0.607080394922426,164.903158307784,50.2,"2304",2.77364620062476e-05
"2020-03-23","29077",0,0,1,0.607080394922426,164.903158307784,50.2,"2304",0.00010747879027421
"2020-03-30","29077",0,0,1,0.607080394922426,164.903158307784,50.2,"2304",7.28082127664001e-05
"2020-04-06","29077",0,0,1,0.607080394922426,164.903158307784,53.5,"2304",3.46705775078096e-05
"2020-04-13","29077",0,0,1,0.607080394922426,164.903158307784,53.5,"2304",4.16046930093715e-05
"2020-04-20","29077",0,0,1,0.607080394922426,164.903158307784,53.5,"2304",3.46705775078095e-06
"2020-04-27","29077",0,0,1,0.607080394922426,164.903158307784,53.5,"2304",1.73352887539048e-05
"2020-05-04","29077",0,0,1,0.607080394922426,164.903158307784,61.3,"2304",1.38682310031238e-05
"2020-05-11","29077",0,0,1,0.607080394922426,164.903158307784,61.3,"2304",3.81376352585905e-05
"2020-05-18","29077",0,0,1,0.607080394922426,164.903158307784,61.3,"2304",3.81376352585905e-05
"2020-05-25","29077",0,0,1,0.607080394922426,164.903158307784,61.3,"2304",0.000121347021277333
"2020-06-01","29077",0,0,1,0.607080394922426,164.903158307784,74.7,"2304",0.000149083483283581
"2020-06-08","29077",0,0,1,0.607080394922426,164.903158307784,74.7,"2304",9.01435015203048e-05
"2020-06-15","29077",0,0,1,0.607080394922426,164.903158307784,74.7,"2304",0.000114412905775772
"2020-06-22","29077",0,0,1,0.607080394922426,164.903158307784,74.7,"2304",0.000166418772037486
"2020-06-29","29077",0,0,1,0.607080394922426,164.903158307784,74.7,"2304",0.000204556407296076
"2020-07-06","29077",0,0,1,0.607080394922426,164.903158307784,79.3,"2304",0.000578998644380419
"2020-07-13","29077",0,0,1,0.607080394922426,164.903158307784,79.3,"2304",0.000787022109427277
"2020-07-20","29077",0,0,1,0.607080394922426,164.903158307784,79.3,"2304",0.000918770303956953
"2020-07-27","29077",0,0,1,0.607080394922426,164.903158307784,79.3,"2304",0.00083556091793821
"2020-08-03","29077",0,0,1,0.607080394922426,164.903158307784,74.6,"2304",0.00105745261398819
"2020-08-10","29077",0,0,1,0.607080394922426,164.903158307784,74.6,"2304",0.00124467373253036
"2020-08-17","29077",0,0,1,0.607080394922426,164.903158307784,74.6,"2304",0.00202476172645608
"2020-08-24","29077",0,0,1,0.607080394922426,164.903158307784,74.6,"2304",0.00262802977509196
"2020-08-31","29077",0,0,1,0.607080394922426,164.903158307784,74.6,"2304",0.00292272968390834
"2020-09-07","29077",0,0,1,0.607080394922426,164.903158307784,68.6,"2304",0.00251014981156541
"2020-09-14","29077",0,0,1,0.607080394922426,164.903158307784,68.6,"2304",0.00253441921582088
"2020-09-21","29077",0,0,1,0.607080394922426,164.903158307784,68.6,"2304",0.00401138581765356
"2020-09-28","29077",0,0,1,0.607080394922426,164.903158307784,68.6,"2304",0.00206289936171467
"2020-10-05","29077",0,0,1,0.607080394922426,164.903158307784,54.5,"2304",0.00281871795138492
"2020-10-12","29077",0,0,1,0.607080394922426,164.903158307784,54.5,"2304",0.00228479105776465
"2020-10-19","29077",0,0,1,0.607080394922426,164.903158307784,54.5,"2304",0.00193808528268655
"2020-10-26","29077",0,0,1,0.607080394922426,164.903158307784,54.5,"2304",0.00226052165350918
"2020-11-02","29077",0,0,1,0.607080394922426,164.903158307784,50,"2304",0.00342892011552236
"2020-11-09","29077",0,0,1,0.607080394922426,164.903158307784,50,"2304",0.00438582805473791
"2020-11-16","29077",0,0,1,0.607080394922426,164.903158307784,50,"2304",0.00438929511248869
"2020-11-23","29077",0,0,1,0.607080394922426,164.903158307784,50,"2304",0.00407379285716762
"2020-11-30","29077",0,0,1,0.607080394922426,164.903158307784,50,"2304",0.00429915161096838
"2020-12-07","29077",0,0,1,0.607080394922426,164.903158307784,37.9,"2304",0.00531846658969798
"2020-12-14","29077",0,0,1,0.607080394922426,164.903158307784,37.9,"2304",0.00547101713073235
"2020-12-21","29077",0,0,1,0.607080394922426,164.903158307784,37.9,"2304",0.00414660106993402
"2020-12-28","29077",0,0,1,0.607080394922426,164.903158307784,37.9,"2304",0.00434769041947932
"2021-01-04","29077",2.8,0.1,1,0.607080394922426,164.903158307784,35.1,"2304",0.00620256631614713
"2021-01-11","29077",3.5,0.4,1,0.607080394922426,164.903158307784,35.1,"2304",0.00402178699090591
"2021-01-18","29077",4.8,1.4,1,0.607080394922426,164.903158307784,35.1,"2304",0.00294353203041303
"2021-01-25","29077",6.1,2.4,1,0.607080394922426,164.903158307784,35.1,"2304",0.00230906046202012
"2021-02-01","29077",7.4,3.2,1,0.607080394922426,164.903158307784,26,"2304",0.00230559340426933
"2021-02-08","29077",9.3,4.3,1,0.607080394922426,164.903158307784,26,"2304",0.00146656542858034
"2021-02-15","29077",10.4,5.2,1,0.607080394922426,164.903158307784,26,"2304",0.000790489167178058
"2021-02-22","29077",13,6,1,0.607080394922426,164.903158307784,26,"2304",0.00107825496049288
"2021-03-01","29077",16.3,7.4,1,0.607080394922426,164.903158307784,50.2,"2304",0.000634471568392915
"2021-03-08","29077",18.8,8.7,1,0.607080394922426,164.903158307784,50.2,"2304",0.000676076261402286
"2021-03-15","29077",22.4,10.2,1,0.607080394922426,164.903158307784,50.2,"2304",0.000585932759881981
"2021-03-22","29077",24.4,12.3,1,0.607080394922426,164.903158307784,50.2,"2304",0.000461118680853867
"2021-03-29","29077",27.4,16.8,1,0.607080394922426,164.903158307784,50.2,"2304",0.0004368492765984
"2021-04-05","29077",28.9,20.1,1,0.607080394922426,164.903158307784,54.3,"2304",0.000450717507601524
"2021-04-12","29077",31.4,23.8,1,0.607080394922426,164.903158307784,54.3,"2304",0.000443783392099962
"2021-04-19","29077",32.3,25.6,1,0.607080394922426,164.903158307784,54.3,"2304",0.000488855142860115
"2021-04-26","29077",33,27.7,1,0.607080394922426,164.903158307784,54.3,"2304",0.000561663355626515
"2021-05-03","29077",33.5,28.9,1,0.607080394922426,164.903158307784,61.8,"2304",0.000651806857146819
"2021-05-10","29077",34.2,30,1,0.607080394922426,164.903158307784,61.8,"2304",0.000422981045595276
"2021-05-17","29077",35.2,30.8,1,0.607080394922426,164.903158307784,61.8,"2304",0.000506190431614019
"2021-05-24","29077",35.9,31.4,1,0.607080394922426,164.903158307784,61.8,"2304",0.000804357398181182
"2021-05-31","29077",36.5,32,1,0.607080394922426,164.903158307784,61.8,"2304",0.00116839846201318
"2021-06-07","29077",36.9,32.7,1,0.607080394922426,164.903158307784,74.2,"2304",0.00159831362311002
"2021-06-14","29077",37.5,33.5,1,0.607080394922426,164.903158307784,74.2,"2304",0.00211490522797638
"2021-06-21","29077",38.2,34,1,0.607080394922426,164.903158307784,74.2,"2304",0.00264189800609509
"2021-06-28","29077",39.3,34.6,1,0.607080394922426,164.903158307784,74.2,"2304",0.00310648374469974
"2021-07-05","29077",40.1,35,1,0.607080394922426,164.903158307784,76.7,"2304",0.0041500681276848
"2021-07-12","29077",41.4,35.7,1,0.607080394922426,164.903158307784,76.7,"2304",0.00521445485717456
"2021-07-19","29077",42.8,36.3,1,0.607080394922426,164.903158307784,76.7,"2304",0.00542247832222141
"2021-07-26","29077",44.1,37.2,1,0.607080394922426,164.903158307784,76.7,"2304",0.00440316334349181
"2021-08-02","29077",45,38,1,0.607080394922426,164.903158307784,78.1,"2304",0.00381376352585905
"2021-08-09","29077",45.8,39.2,1,0.607080394922426,164.903158307784,78.1,"2304",0.00297473555017006
"2021-08-16","29077",46.3,40.1,1,0.607080394922426,164.903158307784,78.1,"2304",0.00273204150761539
"2021-08-23","29077",46.9,41.1,1,0.607080394922426,164.903158307784,78.1,"2304",0.00202476172645608
"2021-08-30","29077",47.4,41.8,1,0.607080394922426,164.903158307784,78.1,"2304",0.00186181001216937
"2021-09-06","29077",47.7,42.2,1,0.607080394922426,164.903158307784,71.8,"2304",0.00140415838906629
"2021-09-13","29077",48,42.7,1,0.607080394922426,164.903158307784,71.8,"2304",0.00145269719757722
"2021-09-20","29077",48.3,43.2,1,0.607080394922426,164.903158307784,71.8,"2304",0.00150470306383893
"2021-09-27","29077",48.5,43.5,1,0.607080394922426,164.903158307784,71.8,"2304",0.00104358438298507
"2021-10-04","29077",48.8,43.8,1,0.607080394922426,164.903158307784,60,"2304",0.0012377396170288
"2021-10-11","29077",49.1,44.1,1,0.607080394922426,164.903158307784,60,"2304",0.00107132084499131
"2021-10-18","29077",49.3,44.3,1,0.607080394922426,164.903158307784,60,"2304",0.00100544674772648
"2021-10-25","29077",49.8,44.7,1,0.607080394922426,164.903158307784,60,"2304",0.000936105592710858
"2021-11-01","29077",50,44.8,1,0.607080394922426,164.903158307784,46.7,"2304",0.000974243227969448
"2021-11-08","29077",50.7,45.1,1,0.607080394922426,164.903158307784,46.7,"2304",0.0010019796899757
"2021-11-15","29077",51.2,45.3,1,0.607080394922426,164.903158307784,46.7,"2304",0.00118226669301631
"2021-11-22","29077",51.4,45.3,1,0.607080394922426,164.903158307784,46.7,"2304",0.00136255369605692
"2021-11-29","29077",52.4,45.9,1,0.607080394922426,164.903158307784,46.7,"2304",0.00203169584195764
"2021-12-06","29077",52.9,46.3,1,0.607080394922426,164.903158307784,47.9,"2304",0.00232639575077402
"2021-12-13","29077",53.3,46.7,1,0.607080394922426,164.903158307784,47.9,"2304",0.00247894629180838
"2021-12-20","29077",53.7,46.9,1,0.607080394922426,164.903158307784,47.9,"2304",0.00255522156232556
"2021-12-27","29077",53.9,47.1,1,0.607080394922426,164.903158307784,47.9,"2304",0.00351906361704267
"2022-01-03","29077",54.1,47.3,1,0.607080394922426,164.903158307784,31.6,"2304",0.00758592235870873
"2022-01-10","29077",54.6,47.5,1,0.607080394922426,164.903158307784,31.6,"2304",0.0120618939149669
"2022-01-17","29077",55.3,47.9,1,0.607080394922426,164.903158307784,31.6,"2304",0.0206116583283928
"2022-01-24","29077",55.5,48.1,1,0.607080394922426,164.903158307784,31.6,"2304",0.0132718970699895
"2022-01-31","29077",55.7,48.2,1,0.607080394922426,164.903158307784,31.6,"2304",0.0087196502432141
"2022-02-07","29077",55.8,48.4,1,0.607080394922426,164.903158307784,34.7,"2304",0.00417433753194027
"2022-02-14","29077",55.9,48.5,1,0.607080394922426,164.903158307784,34.7,"2304",0.00347399186628252
"2022-02-21","29077",56,48.6,1,0.607080394922426,164.903158307784,34.7,"2304",0.00127241019453661
"2022-02-28","29077",56.1,48.8,1,0.607080394922426,164.903158307784,34.7,"2304",0.000845962091190553
"2022-03-07","29077",56.2,48.9,1,0.607080394922426,164.903158307784,NA,NA,0.000478453969607772
