"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","17029",0,0,0,0.634477572325931,39.299357270087,31.3,0.00434900262873048
"2020-12-14","17029",0,0,0,0.634477572325931,39.299357270087,31.3,0.00473558064017319
"2020-12-21","17029",0,0,0,0.634477572325931,39.299357270087,31.3,0.00342121540126798
"2020-12-28","17029",0,0,0,0.634477572325931,39.299357270087,31.3,0.00336322869955157
"2021-01-04","17029",0,0,0,0.634477572325931,39.299357270087,26.5,0.00396242461728777
"2021-01-11","17029",0,0,0,0.634477572325931,39.299357270087,26.5,0.00247409927323334
"2021-01-18","17029",0,4.6,1.1,0.634477572325931,39.299357270087,26.5,0.00193289005721355
"2021-01-25","17029",0,6.4,1.7,0.634477572325931,39.299357270087,26.5,0.00204886346064636
"2021-02-01","17029",0,11.5,2.1,0.634477572325931,39.299357270087,23.7,0.00173960105149219
"2021-02-08","17029",0,13.2,2.8,0.634477572325931,39.299357270087,23.7,0.00166228544920365
"2021-02-15","17029",0,13.8,5.1,0.634477572325931,39.299357270087,23.7,0.00131436523890521
"2021-02-22","17029",0,14.8,9,0.634477572325931,39.299357270087,23.7,0.00108241843203959
"2021-03-01","17029",0,16.8,11,0.634477572325931,39.299357270087,32.3,0.00106308953146745
"2021-03-08","17029",0,19,12.7,0.634477572325931,39.299357270087,32.3,0.00112107623318386
"2021-03-15","17029",0,22,13.6,0.634477572325931,39.299357270087,32.3,0.00108241843203959
"2021-03-22","17029",0,24.4,14.2,0.634477572325931,39.299357270087,32.3,0.000811813824029689
"2021-03-29","17029",0,26.1,16.1,0.634477572325931,39.299357270087,32.3,0.000773156022885418
"2021-04-05","17029",0,28.8,19,0.634477572325931,39.299357270087,45.5,0.000541209216019793
"2021-04-12","17029",0,30.6,22.7,0.634477572325931,39.299357270087,45.5,0.00100510282975104
"2021-04-19","17029",0,31.8,24.5,0.634477572325931,39.299357270087,45.5,0.000908458326890366
"2021-04-26","17029",0,32.5,25.6,0.634477572325931,39.299357270087,45.5,0.00117906293490026
"2021-05-03","17029",0,33.2,26.7,0.634477572325931,39.299357270087,53,0.000579867017164064
"2021-05-10","17029",0,33.8,27.3,0.634477572325931,39.299357270087,53,0.000463893613731251
"2021-05-17","17029",0,34.9,28.6,0.634477572325931,39.299357270087,53,0.000502551414875522
"2021-05-24","17029",0,35.7,29.1,0.634477572325931,39.299357270087,53,0.000367249110870574
"2021-05-31","17029",0,36.3,29.7,0.634477572325931,39.299357270087,53,0.000367249110870574
"2021-06-07","17029",0,36.8,30.2,0.634477572325931,39.299357270087,65.7,0.000135302304004948
"2021-06-14","17029",0,37.3,30.9,0.634477572325931,39.299357270087,65.7,0.000193289005721355
"2021-06-21","17029",0,37.9,31.5,0.634477572325931,39.299357270087,65.7,9.66445028606773e-05
"2021-06-28","17029",0,38.7,32.1,0.634477572325931,39.299357270087,65.7,7.73156022885418e-05
"2021-07-05","17029",0,38.9,32.4,0.634477572325931,39.299357270087,64.6,0.000173960105149219
"2021-07-12","17029",0,39.5,32.7,0.634477572325931,39.299357270087,64.6,0.000347920210298438
"2021-07-19","17029",0,39.9,33,0.634477572325931,39.299357270087,64.6,0.000618524818308335
"2021-07-26","17029",0,40.8,33.5,0.634477572325931,39.299357270087,64.6,0.000947116128034637
"2021-08-02","17029",0,41.5,33.8,0.634477572325931,39.299357270087,68.8,0.00154631204577084
"2021-08-09","17029",0,42.2,34.2,0.634477572325931,39.299357270087,68.8,0.00336322869955157
"2021-08-16","17029",0,42.9,34.5,0.634477572325931,39.299357270087,68.8,0.00284134838410391
"2021-08-23","17029",0,43.6,35,0.634477572325931,39.299357270087,68.8,0.00357584660584506
"2021-08-30","17029",0,44.5,35.5,0.634477572325931,39.299357270087,68.8,0.00547007886191433
"2021-09-06","17029",0,45.1,35.9,0.634477572325931,39.299357270087,60.9,0.00446497603216329
"2021-09-13","17029",0,45.8,36.7,0.634477572325931,39.299357270087,60.9,0.00363383330756147
"2021-09-20","17029",0,46.1,37.2,0.634477572325931,39.299357270087,60.9,0.00442631823101902
"2021-09-27","17029",0,46.6,37.7,0.634477572325931,39.299357270087,60.9,0.00338255760012371
"2021-10-04","17029",0,47,38.2,0.634477572325931,39.299357270087,52,0.00301530848925313
"2021-10-11","17029",0,47,38.2,0.634477572325931,39.299357270087,52,0.00208752126179063
