"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","46003",0,0,0,0.774377224199288,1.50362182714036,35.8,0.00471185212033345
"2020-12-14","46003",0,0,0,0.774377224199288,1.50362182714036,35.8,0.00253715114171801
"2020-12-21","46003",0,0,0,0.774377224199288,1.50362182714036,35.8,0.00434940195723088
"2020-12-28","46003",0,0,0,0.774377224199288,1.50362182714036,35.8,0.00144980065241029
"2021-01-04","46003",0,0,0,0.774377224199288,1.50362182714036,33.5,0.00434940195723088
"2021-01-11","46003",0,0,0,0.774377224199288,1.50362182714036,33.5,0.00362450163102573
"2021-01-18","46003",0,0,0,0.774377224199288,1.50362182714036,33.5,0.00289960130482059
"2021-01-25","46003",0,0,0,0.774377224199288,1.50362182714036,33.5,0.00253715114171801
"2021-02-01","46003",0,0,0,0.774377224199288,1.50362182714036,32.3,0
"2021-02-08","46003",0,0,0,0.774377224199288,1.50362182714036,32.3,0.000362450163102573
"2021-02-15","46003",0,0,0,0.774377224199288,1.50362182714036,32.3,0
"2021-02-22","46003",0,7,2.8,0.774377224199288,1.50362182714036,32.3,0.000362450163102573
"2021-03-01","46003",0,9,3.8,0.774377224199288,1.50362182714036,45.3,0.000362450163102573
"2021-03-08","46003",0,13.2,6,0.774377224199288,1.50362182714036,45.3,0
"2021-03-15","46003",0,17.2,8.6,0.774377224199288,1.50362182714036,45.3,0.000362450163102573
"2021-03-22","46003",0,21.6,10,0.774377224199288,1.50362182714036,45.3,0.00144980065241029
"2021-03-29","46003",0,23.8,14.3,0.774377224199288,1.50362182714036,45.3,0.000362450163102573
"2021-04-05","46003",0,27.6,18.1,0.774377224199288,1.50362182714036,53.9,0.000362450163102573
"2021-04-12","46003",0,28.8,22.8,0.774377224199288,1.50362182714036,53.9,0.00181225081551287
"2021-04-19","46003",0,30,26.6,0.774377224199288,1.50362182714036,53.9,0.000724900326205147
"2021-04-26","46003",0,30.4,28.7,0.774377224199288,1.50362182714036,53.9,0.00108735048930772
"2021-05-03","46003",0,30.5,31.2,0.774377224199288,1.50362182714036,60.2,0
"2021-05-10","46003",0,0,32.1,0.774377224199288,1.50362182714036,60.2,0.000724900326205147
"2021-05-17","46003",0,32.1,32.9,0.774377224199288,1.50362182714036,60.2,0.000362450163102573
"2021-05-24","46003",0,0,33.3,0.774377224199288,1.50362182714036,60.2,0.000362450163102573
"2021-05-31","46003",0,0,33.7,0.774377224199288,1.50362182714036,60.2,0
"2021-06-07","46003",0,0,34.5,0.774377224199288,1.50362182714036,71.5,0
"2021-06-14","46003",0,34.8,34.6,0.774377224199288,1.50362182714036,71.5,0
"2021-06-21","46003",0,35,35,0.774377224199288,1.50362182714036,71.5,0
"2021-06-28","46003",0,35.6,35.6,0.774377224199288,1.50362182714036,71.5,0
"2021-07-05","46003",0,35.7,37,0.774377224199288,1.50362182714036,75.5,0
"2021-07-12","46003",0,0,37.2,0.774377224199288,1.50362182714036,75.5,0
"2021-07-19","46003",0,0,37.5,0.774377224199288,1.50362182714036,75.5,0
"2021-07-26","46003",0,0,37.8,0.774377224199288,1.50362182714036,75.5,0
"2021-08-02","46003",0,0,37.9,0.774377224199288,1.50362182714036,76.3,0
"2021-08-09","46003",0,0,38.3,0.774377224199288,1.50362182714036,76.3,0.00217470097861544
"2021-08-16","46003",0,0,38.9,0.774377224199288,1.50362182714036,76.3,0.00181225081551287
"2021-08-23","46003",0,0,39.4,0.774377224199288,1.50362182714036,76.3,0.000362450163102573
"2021-08-30","46003",0,0,39.8,0.774377224199288,1.50362182714036,76.3,0.00217470097861544
"2021-09-06","46003",0,0,40.4,0.774377224199288,1.50362182714036,67.6,0.000724900326205147
"2021-09-13","46003",0,40.9,40.7,0.774377224199288,1.50362182714036,67.6,0.00217470097861544
"2021-09-20","46003",0,41.9,41.3,0.774377224199288,1.50362182714036,67.6,0.00507430228343603
"2021-09-27","46003",0,42.6,41.6,0.774377224199288,1.50362182714036,67.6,0.0054367524465386
"2021-10-04","46003",0,43,41.8,0.774377224199288,1.50362182714036,60.7,0.00217470097861544
"2021-10-11","46003",0,43.3,42.6,0.774377224199288,1.50362182714036,60.7,0.000362450163102573
"2021-10-18","46003",0,52.7,47.5,0.774377224199288,1.50362182714036,60.7,0.00181225081551287
"2021-10-25","46003",0,53.7,47.9,0.774377224199288,1.50362182714036,60.7,0.00108735048930772
