"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","13187",0,0,0,0.798725130384392,43.6002753447929,26.1,0.00472598666708397
"2020-12-14","13187",0,0,0,0.798725130384392,43.6002753447929,26.1,0.00444430534255579
"2020-12-21","13187",0,0,0,0.798725130384392,43.6002753447929,26.1,0.00500766799161216
"2020-12-28","13187",0,0,0,0.798725130384392,43.6002753447929,26.1,0.00544583894087822
"2021-01-04","13187",0,0,0,0.798725130384392,43.6002753447929,23.7,0.0056023285656161
"2021-01-11","13187",0,0,0,0.798725130384392,43.6002753447929,23.7,0.00666645801383368
"2021-01-18","13187",0,0,0,0.798725130384392,43.6002753447929,23.7,0.00463209289224124
"2021-01-25","13187",0,0,0,0.798725130384392,43.6002753447929,23.7,0.00228474852117305
"2021-02-01","13187",0,0,0,0.798725130384392,43.6002753447929,11.8,0.00206566304654001
"2021-02-08","13187",0,0.3,0.1,0.798725130384392,43.6002753447929,11.8,0.00153359832243122
"2021-02-15","13187",0,0.4,0.1,0.798725130384392,43.6002753447929,11.8,0.000938937748427279
"2021-02-22","13187",0,0.4,0.2,0.798725130384392,43.6002753447929,11.8,0.00100153359832243
"2021-03-01","13187",0,0.5,0.2,0.798725130384392,43.6002753447929,42.1,0.000563362649056368
"2021-03-08","13187",0,0.6,0.4,0.798725130384392,43.6002753447929,42.1,0.000719852273794247
"2021-03-15","13187",0,0.8,0.5,0.798725130384392,43.6002753447929,42.1,0.000688554348846671
"2021-03-22","13187",0,1,0.6,0.798725130384392,43.6002753447929,42.1,0.000281681324528184
"2021-03-29","13187",0,1.4,0.7,0.798725130384392,43.6002753447929,42.1,0.000500766799161216
"2021-04-05","13187",0,1.4,0.7,0.798725130384392,43.6002753447929,49.5,0.000563362649056368
"2021-04-12","13187",0,1.6,1.1,0.798725130384392,43.6002753447929,49.5,0.000782448123689399
"2021-04-19","13187",0,1.6,1.4,0.798725130384392,43.6002753447929,49.5,0.000876341898532127
"2021-04-26","13187",0,1.7,1.7,0.798725130384392,43.6002753447929,49.5,0.000532064724108792
"2021-05-03","13187",0,1.8,1.8,0.798725130384392,43.6002753447929,59.1,0.000532064724108792
"2021-05-10","13187",0,2,1.9,0.798725130384392,43.6002753447929,59.1,0.00062595849895152
"2021-05-17","13187",0,2,2.2,0.798725130384392,43.6002753447929,59.1,0.000594660574003944
