"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","45063",1,0,0,0.655414752919042,158.152762127915,32,0.00363235027033068
"2020-12-14","45063",1,0,0,0.655414752919042,158.152762127915,32,0.00470109948448567
"2020-12-21","45063",1,0,0,0.655414752919042,158.152762127915,32,0.00480587881920675
"2020-12-28","45063",1,0,0,0.655414752919042,158.152762127915,32,0.00530532698137722
"2021-01-04","45063",1,0,0,0.655414752919042,158.152762127915,33.3,0.00748124449908493
"2021-01-11","45063",1,3.1,0.5,0.655414752919042,158.152762127915,33.3,0.00739392838681736
"2021-01-18","45063",1,4.5,1,0.655414752919042,158.152762127915,33.3,0.00543804747202392
"2021-01-25","45063",1,7.7,1.7,0.655414752919042,158.152762127915,33.3,0.00476745972980902
"2021-02-01","45063",1,8.9,2.5,0.655414752919042,158.152762127915,28.7,0.0046067980832367
"2021-02-08","45063",1,10.4,3.5,0.655414752919042,158.152762127915,28.7,0.00517959177971193
"2021-02-15","45063",1,11.9,4.6,0.655414752919042,158.152762127915,28.7,0.00543804747202392
"2021-02-22","45063",1,13.1,5.6,0.655414752919042,158.152762127915,28.7,0.00279062294807136
"2021-03-01","45063",1,15.5,9.8,0.655414752919042,158.152762127915,40.7,0.00165551348859302
"2021-03-08","45063",1,18.6,11.3,0.655414752919042,158.152762127915,40.7,0.00129577110605066
"2021-03-15","45063",1,21.5,12.6,0.655414752919042,158.152762127915,40.7,0.00145992539711368
"2021-03-22","45063",1,25.2,14.4,0.655414752919042,158.152762127915,40.7,0.00138657986280892
"2021-03-29","45063",1,27.7,16,0.655414752919042,158.152762127915,40.7,0.000991911035359533
"2021-04-05","45063",1,30.9,19.1,0.655414752919042,158.152762127915,47.4,0.00129926375054136
"2021-04-12","45063",1,32.4,22.5,0.655414752919042,158.152762127915,47.4,0.00144246217466017
"2021-04-19","45063",1,33.3,24.6,0.655414752919042,158.152762127915,47.4,0.00101985219128515
"2021-04-26","45063",1,34.4,27.6,0.655414752919042,158.152762127915,47.4,0.000768381787954568
"2021-05-03","45063",1,35.4,29.5,0.655414752919042,158.152762127915,54.6,0.000677573031196301
"2021-05-10","45063",1,36.2,30.6,0.655414752919042,158.152762127915,54.6,0.000705514187121921
"2021-05-17","45063",1,37.3,31.6,0.655414752919042,158.152762127915,54.6,0.000349264449070258
"2021-05-24","45063",1,38.1,32.5,0.655414752919042,158.152762127915,54.6,0.00041911733888431
"2021-05-31","45063",1,39,33.5,0.655414752919042,158.152762127915,54.6,-3.49264449070258e-06
"2021-06-07","45063",1,39.7,34.6,0.655414752919042,158.152762127915,68,7.68381787954568e-05
"2021-06-14","45063",1,40.3,35.5,0.655414752919042,158.152762127915,68,5.93749563419439e-05
"2021-06-21","45063",1,41.8,37.1,0.655414752919042,158.152762127915,68,1.39705779628103e-05
"2021-06-28","45063",1,42.3,37.6,0.655414752919042,158.152762127915,68,0.000153676357590914
"2021-07-05","45063",1,42.7,38,0.655414752919042,158.152762127915,75,0.000513418740133279
"2021-07-12","45063",1,43.2,38.4,0.655414752919042,158.152762127915,75,0.000922058145545481
"2021-07-19","45063",1,43.9,38.8,0.655414752919042,158.152762127915,75,0.0014843739085486
