"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-16","19061",0,0,1,0.517635277973519,61.4425506828954,38.7,"1303",4.1321460300407e-05
"2020-03-23","19061",0,0,1,0.517635277973519,61.4425506828954,38.7,"1303",0.000123964380901221
"2020-03-30","19061",0,0,1,0.517635277973519,61.4425506828954,38.7,"1303",8.2642920600814e-05
"2020-04-06","19061",0,0,1,0.517635277973519,61.4425506828954,44.8,"1303",0.000113634015826119
"2020-04-13","19061",0,0,1,0.517635277973519,61.4425506828954,44.8,"1303",9.29732856759158e-05
"2020-04-20","19061",0,0,1,0.517635277973519,61.4425506828954,44.8,"1303",0.000371893142703663
"2020-04-27","19061",0,0,1,0.517635277973519,61.4425506828954,44.8,"1303",0.000578500444205698
"2020-05-04","19061",0,0,1,0.517635277973519,61.4425506828954,56.1,"1303",0.000568170079130597
"2020-05-11","19061",0,0,1,0.517635277973519,61.4425506828954,56.1,"1303",0.000754116650482428
"2020-05-18","19061",0,0,1,0.517635277973519,61.4425506828954,56.1,"1303",0.0005888308092808
"2020-05-25","19061",0,0,1,0.517635277973519,61.4425506828954,56.1,"1303",0.00023759839672734
"2020-06-01","19061",0,0,1,0.517635277973519,61.4425506828954,70,"1303",0.000206607301502035
"2020-06-08","19061",0,0,1,0.517635277973519,61.4425506828954,70,"1303",0.000206607301502035
"2020-06-15","19061",0,0,1,0.517635277973519,61.4425506828954,70,"1303",0.000340902047478358
"2020-06-22","19061",0,0,1,0.517635277973519,61.4425506828954,70,"1303",0.000857420301233446
"2020-06-29","19061",0,0,1,0.517635277973519,61.4425506828954,70,"1303",0.00206607301502035
"2020-07-06","19061",0,0,1,0.517635277973519,61.4425506828954,74.9,"1303",0.00287184149087829
"2020-07-13","19061",0,0,1,0.517635277973519,61.4425506828954,74.9,"1303",0.00217970703084647
"2020-07-20","19061",0,0,1,0.517635277973519,61.4425506828954,74.9,"1303",0.00171484060246689
"2020-07-27","19061",0,0,1,0.517635277973519,61.4425506828954,74.9,"1303",0.0017768227929175
"2020-08-03","19061",0,0,1,0.517635277973519,61.4425506828954,70.7,"1303",0.00153922439619016
"2020-08-10","19061",0,0,1,0.517635277973519,61.4425506828954,70.7,"1303",0.00124997417408731
"2020-08-17","19061",0,0,1,0.517635277973519,61.4425506828954,70.7,"1303",0.00109501869796079
"2020-08-24","19061",0,0,1,0.517635277973519,61.4425506828954,70.7,"1303",0.00128096526931262
"2020-08-31","19061",0,0,1,0.517635277973519,61.4425506828954,70.7,"1303",0.00157021549141547
"2020-09-07","19061",0,0,1,0.517635277973519,61.4425506828954,60.2,"1303",0.00211772484039586
"2020-09-14","19061",0,0,1,0.517635277973519,61.4425506828954,60.2,"1303",0.00427677114109213
"2020-09-21","19061",0,0,1,0.517635277973519,61.4425506828954,60.2,"1303",0.00501022706142435
"2020-09-28","19061",0,0,1,0.517635277973519,61.4425506828954,60.2,"1303",0.00445238734736886
"2020-10-05","19061",0,0,1,0.517635277973519,61.4425506828954,45.7,"1303",0.00457635172827008
"2020-10-12","19061",0,0,1,0.517635277973519,61.4425506828954,45.7,"1303",0.00496890560112394
"2020-10-19","19061",0,0,1,0.517635277973519,61.4425506828954,45.7,"1303",0.00566104006115576
"2020-10-26","19061",0,0,1,0.517635277973519,61.4425506828954,45.7,"1303",0.00693167496539328
"2020-11-02","19061",0,0,1,0.517635277973519,61.4425506828954,41.8,"1303",0.0105782938369042
"2020-11-09","19061",0,0,1,0.517635277973519,61.4425506828954,41.8,"1303",0.00985516828164707
"2020-11-16","19061",0,0,1,0.517635277973519,61.4425506828954,41.8,"1303",0.00856387264725935
