"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-30","16039",0,0,0,0.732092111709946,3.31888684072303,39.5,0.000416146483562214,0.000189157492528279
"2020-04-06","16039",0,0,0,0.732092111709946,3.31888684072303,46,0.000189157492528279,0.000226988991033935
"2020-04-13","16039",0,0,0,0.732092111709946,3.31888684072303,46,0.000226988991033935,0.000378314985056558
"2020-04-20","16039",0,0,0,0.732092111709946,3.31888684072303,46,0.000378314985056558,-7.56629970113116e-05
"2020-04-27","16039",0,0,0,0.732092111709946,3.31888684072303,46,-7.56629970113116e-05,3.78314985056558e-05
"2020-05-04","16039",0,0,0,0.732092111709946,3.31888684072303,54.3,3.78314985056558e-05,0
"2020-05-11","16039",0,0,0,0.732092111709946,3.31888684072303,54.3,0,0
"2020-05-18","16039",0,0,0,0.732092111709946,3.31888684072303,54.3,0,0
"2020-05-25","16039",0,0,0,0.732092111709946,3.31888684072303,54.3,0,3.78314985056558e-05
"2020-06-01","16039",0,0,0,0.732092111709946,3.31888684072303,60.2,3.78314985056558e-05,7.56629970113116e-05
"2020-06-08","16039",0,0,0,0.732092111709946,3.31888684072303,60.2,7.56629970113116e-05,0.000189157492528279
"2020-06-15","16039",0,0,0,0.732092111709946,3.31888684072303,60.2,0.000189157492528279,0.000491809480573525
"2020-06-22","16039",0,0,0,0.732092111709946,3.31888684072303,60.2,0.000491809480573525,0.000680966973101805
"2020-06-29","16039",0,0,0,0.732092111709946,3.31888684072303,60.2,0.000680966973101805,0.00102145045965271
"2020-07-06","16039",0,0,0,0.732092111709946,3.31888684072303,69.2,0.00102145045965271,0.00102145045965271
"2020-07-13","16039",0,0,0,0.732092111709946,3.31888684072303,69.2,0.00102145045965271,0.000870124465630084
"2020-07-20","16039",0,0,0,0.732092111709946,3.31888684072303,69.2,0.000870124465630084,0.00204290091930541
"2020-07-27","16039",0,0,0,0.732092111709946,3.31888684072303,69.2,0.00204290091930541,0.000416146483562214
"2020-08-03","16039",0,0,0,0.732092111709946,3.31888684072303,71.3,0.000416146483562214,0.000832292967124428
"2020-08-10","16039",0,0,0,0.732092111709946,3.31888684072303,71.3,0.000832292967124428,0.000945787462641395
"2020-08-17","16039",0,0,0,0.732092111709946,3.31888684072303,71.3,0.000945787462641395,0.000756629970113116
"2020-08-24","16039",0,0,0,0.732092111709946,3.31888684072303,71.3,0.000756629970113116,0.000794461468618772
"2020-08-31","16039",0,0,0,0.732092111709946,3.31888684072303,71.3,0.000794461468618772,0.00045397798206787
"2020-09-07","16039",0,0,0,0.732092111709946,3.31888684072303,63,0.00045397798206787,0.000264820489539591
"2020-09-14","16039",0,0,0,0.732092111709946,3.31888684072303,63,0.000264820489539591,0.000983618961147051
"2020-09-21","16039",0,0,0,0.732092111709946,3.31888684072303,63,0.000983618961147051,0.0012862709491923
"2020-09-28","16039",0,0,0,0.732092111709946,3.31888684072303,63,0.0012862709491923,0.00136193394620361
"2020-10-05","16039",0,0,0,0.732092111709946,3.31888684072303,49.9,0.00136193394620361,0.00121060795218099
"2020-10-12","16039",0,0,0,0.732092111709946,3.31888684072303,49.9,0.00121060795218099,0.00261037339689025
"2020-10-19","16039",0,0,0,0.732092111709946,3.31888684072303,49.9,0.00261037339689025,0.00245904740286763
"2020-10-26","16039",0,0,0,0.732092111709946,3.31888684072303,49.9,0.00245904740286763,0.00295085688344115
"2020-11-02","16039",0,0,0,0.732092111709946,3.31888684072303,35.7,0.00295085688344115,0.00306435137895812
"2020-11-09","16039",0,0,0,0.732092111709946,3.31888684072303,35.7,0.00306435137895812,0.00298868838194681
"2020-11-16","16039",0,0,0,0.732092111709946,3.31888684072303,35.7,0.00298868838194681,0.00287519388642984
"2020-11-23","16039",0,0,0,0.732092111709946,3.31888684072303,35.7,0.00287519388642984,0.00344266636401468
"2020-11-30","16039",0,0,0,0.732092111709946,3.31888684072303,35.7,0.00344266636401468,0.00378314985056558
"2020-12-07","16039",0,0,0,0.732092111709946,3.31888684072303,29.5,0.00378314985056558,0.00435062232815042
"2020-12-14","16039",0,0,0,0.732092111709946,3.31888684072303,29.5,0.00435062232815042,0.00446411682366739
"2020-12-21","16039",0,0,0,0.732092111709946,3.31888684072303,29.5,0.00446411682366739,0.00185374342677713
"2020-12-28","16039",0,0,0,0.732092111709946,3.31888684072303,29.5,0.00185374342677713,0.00166458593424886
