"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","13235",0,0,1,0.700172456270017,17.4957879800467,64.8,0.000265604249667995,0.000354138999557326
"2020-03-30","13235",0,0,1,0.700172456270017,17.4957879800467,64.8,0.000354138999557326,0.000177069499778663
"2020-04-06","13235",0,0,1,0.700172456270017,17.4957879800467,64.8,0.000177069499778663,0.000796812749003984
"2020-04-13","13235",0,0,1,0.700172456270017,17.4957879800467,64.8,0.000796812749003984,0.000177069499778663
"2020-04-20","13235",0,0,1,0.700172456270017,17.4957879800467,64.8,0.000177069499778663,0.00106241699867198
"2020-04-27","13235",0,0,1,0.700172456270017,17.4957879800467,64.8,0.00106241699867198,0.000177069499778663
"2020-05-04","13235",0,0,1,0.700172456270017,17.4957879800467,70.9,0.000177069499778663,0.000354138999557326
"2020-05-11","13235",0,0,1,0.700172456270017,17.4957879800467,70.9,0.000354138999557326,8.85347498893316e-05
"2020-05-18","13235",0,0,1,0.700172456270017,17.4957879800467,70.9,8.85347498893316e-05,0.000265604249667995
"2020-05-25","13235",0,0,1,0.700172456270017,17.4957879800467,70.9,0.000265604249667995,8.85347498893316e-05
"2020-06-01","13235",0,0,1,0.700172456270017,17.4957879800467,78.7,8.85347498893316e-05,0.000265604249667995
"2020-06-08","13235",0,0,1,0.700172456270017,17.4957879800467,78.7,0.000265604249667995,0
"2020-06-15","13235",0,0,1,0.700172456270017,17.4957879800467,78.7,0,0.000265604249667995
"2020-06-22","13235",0,0,1,0.700172456270017,17.4957879800467,78.7,0.000265604249667995,0.000442673749446658
"2020-06-29","13235",0,0,1,0.700172456270017,17.4957879800467,78.7,0.000442673749446658,0.000531208499335989
"2020-07-06","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.000531208499335989,0.000885347498893316
"2020-07-13","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.000885347498893316,0.000442673749446658
"2020-07-20","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.000442673749446658,0.000973882248782647
"2020-07-27","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.000973882248782647,0.00256750774679062
"2020-08-03","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.00256750774679062,0.00212483399734396
"2020-08-10","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.00212483399734396,0.00203629924745463
"2020-08-17","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.00203629924745463,0.00424966799468791
"2020-08-24","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.00424966799468791,0.00460380699424524
"2020-08-31","13235",0,0,1,0.700172456270017,17.4957879800467,82.2,0.00460380699424524,0.00292164674634794
"2020-09-07","13235",0,0,1,0.700172456270017,17.4957879800467,75.5,0.00292164674634794,0.00141655599822931
"2020-09-14","13235",0,0,1,0.700172456270017,17.4957879800467,75.5,0.00141655599822931,8.85347498893316e-05
"2020-09-21","13235",0,0,1,0.700172456270017,17.4957879800467,75.5,8.85347498893316e-05,0.000531208499335989
"2020-09-28","13235",0,0,1,0.700172456270017,17.4957879800467,75.5,0.000531208499335989,0.00292164674634794
"2020-10-05","13235",0,0,1,0.700172456270017,17.4957879800467,70.7,0.00292164674634794,0.00106241699867198
"2020-10-12","13235",0,0,1,0.700172456270017,17.4957879800467,70.7,0.00106241699867198,0.0016821602478973
"2020-10-19","13235",0,0,1,0.700172456270017,17.4957879800467,70.7,0.0016821602478973,0.00150509074811864
"2020-10-26","13235",0,0,1,0.700172456270017,17.4957879800467,70.7,0.00150509074811864,0.00115095174856131
"2020-11-02","13235",0,0,1,0.700172456270017,17.4957879800467,62.2,0.00115095174856131,0.00106241699867198
"2020-11-09","13235",0,0,1,0.700172456270017,17.4957879800467,62.2,0.00106241699867198,0.00123948649845064
"2020-11-16","13235",0,0,1,0.700172456270017,17.4957879800467,62.2,0.00123948649845064,0.00123948649845064
"2020-11-23","13235",0,0,1,0.700172456270017,17.4957879800467,62.2,0.00123948649845064,0.00177069499778663
"2020-11-30","13235",0,0,1,0.700172456270017,17.4957879800467,62.2,0.00177069499778663,0.00301018149623727
"2020-12-07","13235",0,0,1,0.700172456270017,17.4957879800467,47.2,0.00301018149623727,0.00256750774679062
"2020-12-14","13235",0,0,1,0.700172456270017,17.4957879800467,47.2,0.00256750774679062,0.00327578574590527
"2020-12-21","13235",0,0,1,0.700172456270017,17.4957879800467,47.2,0.00327578574590527,0.00451527224435591
"2020-12-28","13235",0,0,1,0.700172456270017,17.4957879800467,47.2,0.00451527224435591,0.00655157149181054
"2021-01-04","13235",0,0,1,0.700172456270017,17.4957879800467,49.5,0.00655157149181054,0.00345285524568393
"2021-01-11","13235",0,0,1,0.700172456270017,17.4957879800467,49.5,0.00345285524568393,0.00345285524568393
"2021-01-18","13235",0,0,1,0.700172456270017,17.4957879800467,49.5,0.00345285524568393,0.0033643204957946
"2021-01-25","13235",1.4,0.3,1,0.700172456270017,17.4957879800467,49.5,0.0033643204957946,0.0016821602478973
"2021-02-01","13235",1.6,0.6,1,0.700172456270017,17.4957879800467,50.5,0.0016821602478973,0.000973882248782647
"2021-02-08","13235",1.7,0.8,1,0.700172456270017,17.4957879800467,50.5,0.000973882248782647,0.00274457724656928
"2021-02-15","13235",1.8,0.9,1,0.700172456270017,17.4957879800467,50.5,0.00274457724656928,0.00141655599822931
"2021-02-22","13235",1.9,1,1,0.700172456270017,17.4957879800467,50.5,0.00141655599822931,0.000265604249667995
"2021-03-01","13235",2.3,1.2,1,0.700172456270017,17.4957879800467,61.3,0.000265604249667995,0
"2021-03-08","13235",2.7,1.4,1,0.700172456270017,17.4957879800467,61.3,0,0.000885347498893316
"2021-03-15","13235",3.4,1.7,1,0.700172456270017,17.4957879800467,61.3,0.000885347498893316,0.000796812749003984
"2021-03-22","13235",4,1.8,1,0.700172456270017,17.4957879800467,61.3,0.000796812749003984,0.000442673749446658
"2021-03-29","13235",4.4,2.5,1,0.700172456270017,17.4957879800467,61.3,0.000442673749446658,0.000354138999557326
"2021-04-05","13235",4.6,2.6,1,0.700172456270017,17.4957879800467,62.7,0.000354138999557326,0.000442673749446658
"2021-04-12","13235",4.8,3,1,0.700172456270017,17.4957879800467,62.7,0.000442673749446658,0
"2021-04-19","13235",5,3.3,1,0.700172456270017,17.4957879800467,62.7,0,0.000442673749446658
"2021-04-26","13235",5.1,3.4,1,0.700172456270017,17.4957879800467,62.7,0.000442673749446658,0.000354138999557326
"2021-05-03","13235",5.2,3.6,1,0.700172456270017,17.4957879800467,70.9,0.000354138999557326,0.000265604249667995
"2021-05-10","13235",6.7,3.7,1,0.700172456270017,17.4957879800467,70.9,0.000265604249667995,0
"2021-05-17","13235",7,4.1,1,0.700172456270017,17.4957879800467,70.9,0,0.000177069499778663
"2021-05-24","13235",7.1,4.2,1,0.700172456270017,17.4957879800467,70.9,0.000177069499778663,8.85347498893316e-05
"2021-05-31","13235",7.7,5.2,1,0.700172456270017,17.4957879800467,70.9,8.85347498893316e-05,0.000265604249667995
"2021-06-07","13235",7.7,5.3,1,0.700172456270017,17.4957879800467,78.8,0.000265604249667995,0.000265604249667995
"2021-06-14","13235",8,5.7,1,0.700172456270017,17.4957879800467,78.8,0.000265604249667995,8.85347498893316e-05
"2021-06-21","13235",8.2,6.1,1,0.700172456270017,17.4957879800467,78.8,8.85347498893316e-05,0
"2021-06-28","13235",8.8,7.3,1,0.700172456270017,17.4957879800467,78.8,0,0
"2021-07-05","13235",8.9,7.4,1,0.700172456270017,17.4957879800467,81,0,0
"2021-07-12","13235",9,7.6,1,0.700172456270017,17.4957879800467,81,0,0.000708277999114653
"2021-07-19","13235",9.3,7.8,1,0.700172456270017,17.4957879800467,81,0.000708277999114653,0.00150509074811864
"2021-07-26","13235",10,8,1,0.700172456270017,17.4957879800467,81,0.00150509074811864,0.00398406374501992
"2021-08-02","13235",10.7,8.2,1,0.700172456270017,17.4957879800467,81.2,0.00398406374501992,0.0033643204957946
"2021-08-09","13235",11.2,8.3,1,0.700172456270017,17.4957879800467,81.2,0.0033643204957946,0.00699424524125719
"2021-08-16","13235",13.1,8.9,1,0.700172456270017,17.4957879800467,81.2,0.00699424524125719,0.00690571049136786
"2021-08-23","13235",14,9.4,1,0.700172456270017,17.4957879800467,81.2,0.00690571049136786,0.00991589198760513
"2021-08-30","13235",14.8,10,1,0.700172456270017,17.4957879800467,81.2,0.00991589198760513,0.00540061974324922
"2021-09-06","13235",15.6,10.5,1,0.700172456270017,17.4957879800467,75.3,0.00540061974324922,0.00460380699424524
"2021-09-13","13235",16.6,11.8,1,0.700172456270017,17.4957879800467,75.3,0.00460380699424524,0.00292164674634794
"2021-09-20","13235",17.1,12.9,1,0.700172456270017,17.4957879800467,75.3,0.00292164674634794,0.00159362549800797
"2021-09-27","13235",17.4,13.5,1,0.700172456270017,17.4957879800467,75.3,0.00159362549800797,0.000531208499335989
"2021-10-04","13235",17.7,14,1,0.700172456270017,17.4957879800467,68.9,0.000531208499335989,0.00185922974767596
