"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","51770",0,0,1,0.378182489670614,904.648408637989,53,1.00380441874705e-05,9.03423976872346e-05
"2020-03-30","51770",0,0,1,0.378182489670614,904.648408637989,53,9.03423976872346e-05,0.000100380441874705
"2020-04-06","51770",0,0,1,0.378182489670614,904.648408637989,54,0.000100380441874705,4.01521767498821e-05
"2020-04-13","51770",0,0,1,0.378182489670614,904.648408637989,54,4.01521767498821e-05,9.03423976872346e-05
"2020-04-20","51770",0,0,1,0.378182489670614,904.648408637989,54,9.03423976872346e-05,0.000481826120998585
"2020-04-27","51770",0,0,1,0.378182489670614,904.648408637989,54,0.000481826120998585,0.000120456530249646
"2020-05-04","51770",0,0,1,0.378182489670614,904.648408637989,61,0.000120456530249646,0.000271027193061704
"2020-05-11","51770",0,0,1,0.378182489670614,904.648408637989,61,0.000271027193061704,0.000210798927936881
"2020-05-18","51770",0,0,1,0.378182489670614,904.648408637989,61,0.000210798927936881,0.00019072283956194
"2020-05-25","51770",0,0,1,0.378182489670614,904.648408637989,61,0.00019072283956194,0.00039148372331135
"2020-06-01","51770",0,0,1,0.378182489670614,904.648408637989,71.8,0.00039148372331135,0.000511940253560996
"2020-06-08","51770",0,0,1,0.378182489670614,904.648408637989,71.8,0.000511940253560996,0.000632396783810642
"2020-06-15","51770",0,0,1,0.378182489670614,904.648408637989,71.8,0.000632396783810642,0.000552092430310878
"2020-06-22","51770",0,0,1,0.378182489670614,904.648408637989,71.8,0.000552092430310878,0.00111422290480923
"2020-06-29","51770",0,0,1,0.378182489670614,904.648408637989,71.8,0.00111422290480923,0.00103391855130946
"2020-07-06","51770",0,0,1,0.378182489670614,904.648408637989,80,0.00103391855130946,0.000552092430310878
"2020-07-13","51770",0,0,1,0.378182489670614,904.648408637989,80,0.000552092430310878,0.000873309844309935
"2020-07-20","51770",0,0,1,0.378182489670614,904.648408637989,80,0.000873309844309935,0.00179680990955722
"2020-07-27","51770",0,0,1,0.378182489670614,904.648408637989,80,0.00179680990955722,0.00114433703737164
"2020-08-03","51770",0,0,1,0.378182489670614,904.648408637989,76.1,0.00114433703737164,0.000471788076811114
"2020-08-10","51770",0,0,1,0.378182489670614,904.648408637989,76.1,0.000471788076811114,0.00059224460706076
"2020-08-17","51770",0,0,1,0.378182489670614,904.648408637989,76.1,0.00059224460706076,0.000662510916373054
"2020-08-24","51770",0,0,1,0.378182489670614,904.648408637989,76.1,0.000662510916373054,0.0007829674466227
"2020-08-31","51770",0,0,1,0.378182489670614,904.648408637989,76.1,0.0007829674466227,0.00106403268387187
"2020-09-07","51770",0,0,1,0.378182489670614,904.648408637989,66.5,0.00106403268387187,0.00204776101424398
"2020-09-14","51770",0,0,1,0.378182489670614,904.648408637989,66.5,0.00204776101424398,0.00136517400949599
"2020-09-21","51770",0,0,1,0.378182489670614,904.648408637989,66.5,0.00136517400949599,0.00179680990955722
"2020-09-28","51770",0,0,1,0.378182489670614,904.648408637989,66.5,0.00179680990955722,0.00236897842824304
"2020-10-05","51770",0,0,1,0.378182489670614,904.648408637989,59.4,0.00236897842824304,0.00223848385380592
"2020-10-12","51770",0,0,1,0.378182489670614,904.648408637989,59.4,0.00223848385380592,0.00297126107949127
"2020-10-19","51770",0,0,1,0.378182489670614,904.648408637989,59.4,0.00297126107949127,0.00305156543299104
"2020-10-26","51770",0,0,1,0.378182489670614,904.648408637989,59.4,0.00305156543299104,0.00290099477017898
"2020-11-02","51770",0,0,1,0.378182489670614,904.648408637989,51.5,0.00290099477017898,0.00201764688168157
"2020-11-09","51770",0,0,1,0.378182489670614,904.648408637989,51.5,0.00201764688168157,0.00428624486804991
"2020-11-16","51770",0,0,1,0.378182489670614,904.648408637989,51.5,0.00428624486804991,0.00230875016311822
"2020-11-23","51770",0,0,1,0.378182489670614,904.648408637989,51.5,0.00230875016311822,0.00216821754449363
"2020-11-30","51770",0,0,1,0.378182489670614,904.648408637989,51.5,0.00216821754449363,0.00344304915630239
