"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-16","48139",0,0,1,0.674569847823798,69.6713482569525,63.6,2.96141863798434e-05,5.92283727596868e-05
"2020-03-23","48139",0,0,1,0.674569847823798,69.6713482569525,63.6,5.92283727596868e-05,0.000100688233691468
"2020-03-30","48139",0,0,1,0.674569847823798,69.6713482569525,63.6,0.000100688233691468,0.000230990653762779
"2020-04-06","48139",0,0,1,0.674569847823798,69.6713482569525,64,0.000230990653762779,0.000165839443727123
"2020-04-13","48139",0,0,1,0.674569847823798,69.6713482569525,64,0.000165839443727123,0.000165839443727123
"2020-04-20","48139",0,0,1,0.674569847823798,69.6713482569525,64,0.000165839443727123,0.000230990653762779
"2020-04-27","48139",0,0,1,0.674569847823798,69.6713482569525,64,0.000230990653762779,0.000213222141934872
"2020-05-04","48139",0,0,1,0.674569847823798,69.6713482569525,73,0.000213222141934872,0.000266527677418591
"2020-05-11","48139",0,0,1,0.674569847823798,69.6713482569525,73,0.000266527677418591,0.000148070931899217
"2020-05-18","48139",0,0,1,0.674569847823798,69.6713482569525,73,0.000148070931899217,0.000266527677418591
"2020-05-25","48139",0,0,1,0.674569847823798,69.6713482569525,73,0.000266527677418591,0.000278373351970528
"2020-06-01","48139",0,0,1,0.674569847823798,69.6713482569525,80.9,0.000278373351970528,0.000497518331181369
"2020-06-08","48139",0,0,1,0.674569847823798,69.6713482569525,80.9,0.000497518331181369,0.000367215911110058
"2020-06-15","48139",0,0,1,0.674569847823798,69.6713482569525,80.9,0.000367215911110058,0.0011904902924697
"2020-06-22","48139",0,0,1,0.674569847823798,69.6713482569525,80.9,0.0011904902924697,0.00198415048744951
"2020-06-29","48139",0,0,1,0.674569847823798,69.6713482569525,80.9,0.00198415048744951,0.00274819649604947
"2020-07-06","48139",0,0,1,0.674569847823798,69.6713482569525,84.9,0.00274819649604947,0.00273635082149753
"2020-07-13","48139",0,0,1,0.674569847823798,69.6713482569525,84.9,0.00273635082149753,0.00175315983368673
"2020-07-20","48139",0,0,1,0.674569847823798,69.6713482569525,84.9,0.00175315983368673,0.00120825880429761
"2020-07-27","48139",0,0,1,0.674569847823798,69.6713482569525,84.9,0.00120825880429761,0.002268446676696
"2020-08-03","48139",0,0,1,0.674569847823798,69.6713482569525,85.4,0.002268446676696,0.00236913491038747
"2020-08-10","48139",0,0,1,0.674569847823798,69.6713482569525,85.4,0.00236913491038747,0.00136817541074876
"2020-08-17","48139",0,0,1,0.674569847823798,69.6713482569525,85.4,0.00136817541074876,0.00161101173906348
"2020-08-24","48139",0,0,1,0.674569847823798,69.6713482569525,85.4,0.00161101173906348,0.000769968845875928
"2020-08-31","48139",0,0,1,0.674569847823798,69.6713482569525,85.4,0.000769968845875928,0.000651512100356555
"2020-09-07","48139",0,0,1,0.674569847823798,69.6713482569525,74.2,0.000651512100356555,0.00114903043153792
"2020-09-14","48139",0,0,1,0.674569847823798,69.6713482569525,74.2,0.00114903043153792,0.00122010447884955
"2020-09-21","48139",0,0,1,0.674569847823798,69.6713482569525,74.2,0.00122010447884955,0.000497518331181369
"2020-09-28","48139",0,0,1,0.674569847823798,69.6713482569525,74.2,0.000497518331181369,0.000544901029389119
"2020-10-05","48139",0,0,1,0.674569847823798,69.6713482569525,64.9,0.000544901029389119,0.000918039777775145
"2020-10-12","48139",0,0,1,0.674569847823798,69.6713482569525,64.9,0.000918039777775145,0.000864734242291427
"2020-10-19","48139",0,0,1,0.674569847823798,69.6713482569525,64.9,0.000864734242291427,0.000995036662362738
"2020-10-26","48139",0,0,1,0.674569847823798,69.6713482569525,64.9,0.000995036662362738,0.00110164773333017
"2020-11-02","48139",0,0,1,0.674569847823798,69.6713482569525,60.4,0.00110164773333017,0.00287257607884481
"2020-11-09","48139",0,0,1,0.674569847823798,69.6713482569525,60.4,0.00287257607884481,0.00232767504945569
"2020-11-16","48139",0,0,1,0.674569847823798,69.6713482569525,60.4,0.00232767504945569,0.00468496428529123
"2020-11-23","48139",0,0,1,0.674569847823798,69.6713482569525,60.4,0.00468496428529123,0.00596429713690046
"2020-11-30","48139",0,0,1,0.674569847823798,69.6713482569525,60.4,0.00596429713690046,0.010785486679539
"2020-12-07","48139",0,0,1,0.674569847823798,69.6713482569525,49.2,0.010785486679539,0.00768191994693138
"2020-12-14","48139",0,0,1,0.674569847823798,69.6713482569525,49.2,0.00768191994693138,0.0071488645920942
"2020-12-21","48139",0,0,1,0.674569847823798,69.6713482569525,49.2,0.0071488645920942,0.00610644523152371
"2020-12-28","48139",0,0,1,0.674569847823798,69.6713482569525,49.2,0.00610644523152371,0.010205048626494
"2021-01-04","48139",0,0,1,0.674569847823798,69.6713482569525,47.9,0.010205048626494,0.00840450609459956
"2021-01-11","48139",0,0,1,0.674569847823798,69.6713482569525,47.9,0.00840450609459956,0.0070718677075066
"2021-01-18","48139",0,0,1,0.674569847823798,69.6713482569525,47.9,0.0070718677075066,0.00570961513403381
"2021-01-25","48139",0,0,1,0.674569847823798,69.6713482569525,47.9,0.00570961513403381,0.00559115838851443
"2021-02-01","48139",0,0,1,0.674569847823798,69.6713482569525,41.6,0.00559115838851443,0.00332271171181843
"2021-02-08","48139",0,0,1,0.674569847823798,69.6713482569525,41.6,0.00332271171181843,0.00201376467382935
"2021-02-15","48139",0,0,1,0.674569847823798,69.6713482569525,41.6,0.00201376467382935,0.00182423388099835
"2021-02-22","48139",0,0,1,0.674569847823798,69.6713482569525,41.6,0.00182423388099835,0.00394460962579514
"2021-03-01","48139",0,0,1,0.674569847823798,69.6713482569525,60.6,0.00394460962579514,0.000953576801430957
"2021-03-08","48139",0,0,1,0.674569847823798,69.6713482569525,60.6,0.000953576801430957,0.000645589263080586
