"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","48057",0,0,0,0.72581466395112,16.6122370545004,71.9,0.000137570504883753,0.000366854679690008
"2020-03-30","48057",0,0,0,0.72581466395112,16.6122370545004,71.9,0.000366854679690008,0.000183427339845004
"2020-04-06","48057",0,0,0,0.72581466395112,16.6122370545004,72.7,0.000183427339845004,0.000275141009767506
"2020-04-13","48057",0,0,0,0.72581466395112,16.6122370545004,72.7,0.000275141009767506,0.000229284174806255
"2020-04-20","48057",0,0,0,0.72581466395112,16.6122370545004,72.7,0.000229284174806255,0.000275141009767506
"2020-04-27","48057",0,0,0,0.72581466395112,16.6122370545004,72.7,0.000275141009767506,0.000183427339845004
"2020-05-04","48057",0,0,0,0.72581466395112,16.6122370545004,79.1,0.000183427339845004,0
"2020-05-11","48057",0,0,0,0.72581466395112,16.6122370545004,79.1,0,4.5856834961251e-05
"2020-05-18","48057",0,0,0,0.72581466395112,16.6122370545004,79.1,4.5856834961251e-05,0
"2020-05-25","48057",0,0,0,0.72581466395112,16.6122370545004,79.1,0,9.17136699225019e-05
"2020-06-01","48057",0,0,0,0.72581466395112,16.6122370545004,82.9,9.17136699225019e-05,0.000320997844728757
"2020-06-08","48057",0,0,0,0.72581466395112,16.6122370545004,82.9,0.000320997844728757,0.000412711514651259
"2020-06-15","48057",0,0,0,0.72581466395112,16.6122370545004,82.9,0.000412711514651259,0.000779566194341267
"2020-06-22","48057",0,0,0,0.72581466395112,16.6122370545004,82.9,0.000779566194341267,0.00114642087403127
"2020-06-29","48057",0,0,0,0.72581466395112,16.6122370545004,82.9,0.00114642087403127,0.00261383959279131
"2020-07-06","48057",0,0,0,0.72581466395112,16.6122370545004,85.9,0.00261383959279131,0.00288898060255881
"2020-07-13","48057",0,0,0,0.72581466395112,16.6122370545004,85.9,0.00288898060255881,0.00807080295318017
"2020-07-20","48057",0,0,0,0.72581466395112,16.6122370545004,85.9,0.00807080295318017,0.00275141009767506
"2020-07-27","48057",0,0,0,0.72581466395112,16.6122370545004,85.9,0.00275141009767506,0.00417297198147384
"2020-08-03","48057",0,0,0,0.72581466395112,16.6122370545004,86.4,0.00417297198147384,0.000504425184573761
"2020-08-10","48057",0,0,0,0.72581466395112,16.6122370545004,86.4,0.000504425184573761,0.00110056403907002
"2020-08-17","48057",0,0,0,0.72581466395112,16.6122370545004,86.4,0.00110056403907002,0.00110056403907002
"2020-08-24","48057",0,0,0,0.72581466395112,16.6122370545004,86.4,0.00110056403907002,0.000504425184573761
"2020-08-31","48057",0,0,0,0.72581466395112,16.6122370545004,86.4,0.000504425184573761,0.000183427339845004
"2020-09-07","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.000183427339845004,0.000366854679690008
"2020-09-14","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.000366854679690008,0.00894208281744394
"2020-09-21","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.00894208281744394,0.00045856834961251
"2020-09-28","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.00045856834961251,0.00137570504883753
"2020-10-05","48057",0,0,0,0.72581466395112,16.6122370545004,73.5,0.00137570504883753,0.000825423029302518
"2020-10-12","48057",0,0,0,0.72581466395112,16.6122370545004,73.5,0.000825423029302518,0.0022469849131013
"2020-10-19","48057",0,0,0,0.72581466395112,16.6122370545004,73.5,0.0022469849131013,0.00045856834961251
"2020-10-26","48057",0,0,0,0.72581466395112,16.6122370545004,73.5,0.00045856834961251,0.000137570504883753
"2020-11-02","48057",0,0,0,0.72581466395112,16.6122370545004,69.7,0.000137570504883753,0.000641995689457514
"2020-11-09","48057",0,0,0,0.72581466395112,16.6122370545004,69.7,0.000641995689457514,0.000825423029302518
"2020-11-16","48057",0,0,0,0.72581466395112,16.6122370545004,69.7,0.000825423029302518,0.000550282019535012
"2020-11-23","48057",0,0,0,0.72581466395112,16.6122370545004,69.7,0.000550282019535012,0.00183427339845004
"2020-11-30","48057",0,0,0,0.72581466395112,16.6122370545004,69.7,0.00183427339845004,0.00357683312697758
"2020-12-07","48057",0,0,0,0.72581466395112,16.6122370545004,57.6,0.00357683312697758,0.0024304122529463
"2020-12-14","48057",0,0,0,0.72581466395112,16.6122370545004,57.6,0.0024304122529463,0.00128399137891503
"2020-12-21","48057",0,0,0,0.72581466395112,16.6122370545004,57.6,0.00128399137891503,0.000871279864263768
"2020-12-28","48057",0,0,0,0.72581466395112,16.6122370545004,57.6,0.000871279864263768,0.00435639932131884
"2021-01-04","48057",0,0,0,0.72581466395112,16.6122370545004,56.6,0.00435639932131884,0.00288898060255881
"2021-01-11","48057",0,0,0,0.72581466395112,16.6122370545004,56.6,0.00288898060255881,0.00623652955473013
"2021-01-18","48057",0,0,0,0.72581466395112,16.6122370545004,56.6,0.00623652955473013,0.00417297198147384
"2021-01-25","48057",0,0,0,0.72581466395112,16.6122370545004,56.6,0.00417297198147384,0.00320997844728757
"2021-02-01","48057",0,0,0,0.72581466395112,16.6122370545004,54.7,0.00320997844728757,0.00353097629201633
"2021-02-08","48057",0,0,0,0.72581466395112,16.6122370545004,54.7,0.00353097629201633,0.000229284174806255
"2021-02-15","48057",0,0,0,0.72581466395112,16.6122370545004,54.7,0.000229284174806255,0.0117393497500802
"2021-02-22","48057",0,0,0,0.72581466395112,16.6122370545004,54.7,0.0117393497500802,0.00247626908790755
"2021-03-01","48057",0,0,0,0.72581466395112,16.6122370545004,66.1,0.00247626908790755,0.00142156188379878
"2021-03-08","48057",0,0,0,0.72581466395112,16.6122370545004,66.1,0.00142156188379878,0.00091713669922502
"2021-03-15","48057",0,0,0,0.72581466395112,16.6122370545004,66.1,0.00091713669922502,0.00165084605860504
"2021-03-22","48057",0,0,0,0.72581466395112,16.6122370545004,66.1,0.00165084605860504,0.00169670289356629
"2021-03-29","48057",0,0,0,0.72581466395112,16.6122370545004,66.1,0.00169670289356629,0.00151327555372128
"2021-04-05","48057",0,0,0,0.72581466395112,16.6122370545004,70.2,0.00151327555372128,0.00119227770899253
"2021-04-12","48057",0,0,0,0.72581466395112,16.6122370545004,70.2,0.00119227770899253,0.00146741871876003
"2021-04-19","48057",0,0,0,0.72581466395112,16.6122370545004,70.2,0.00146741871876003,0.000825423029302518
"2021-04-26","48057",0,0,0,0.72581466395112,16.6122370545004,70.2,0.000825423029302518,0.000779566194341267
"2021-05-03","48057",0,0,0,0.72581466395112,16.6122370545004,76.8,0.000779566194341267,0.00174255972852754
"2021-05-10","48057",0,0,0,0.72581466395112,16.6122370545004,76.8,0.00174255972852754,0.00174255972852754
"2021-05-17","48057",0,0,0,0.72581466395112,16.6122370545004,76.8,0.00174255972852754,0.00146741871876003
"2021-05-24","48057",0,0,0,0.72581466395112,16.6122370545004,76.8,0.00146741871876003,0.00123813454395378
"2021-05-31","48057",0,0,0,0.72581466395112,16.6122370545004,76.8,0.00123813454395378,0.00165084605860504
"2021-06-07","48057",0,0,0,0.72581466395112,16.6122370545004,82.3,0.00165084605860504,0.000779566194341267
"2021-06-14","48057",0,0,0,0.72581466395112,16.6122370545004,82.3,0.000779566194341267,0
"2021-06-21","48057",0,0,0,0.72581466395112,16.6122370545004,82.3,0,-0.000504425184573761
"2021-06-28","48057",0,0,0,0.72581466395112,16.6122370545004,82.3,-0.000504425184573761,0.000504425184573761
"2021-07-05","48057",0,0,0,0.72581466395112,16.6122370545004,83,0.000504425184573761,0.000641995689457514
"2021-07-12","48057",0,0,0,0.72581466395112,16.6122370545004,83,0.000641995689457514,0.00210941440821754
"2021-07-19","48057",0,0,0,0.72581466395112,16.6122370545004,83,0.00210941440821754,0.00183427339845004
"2021-07-26","48057",0,0,0,0.72581466395112,16.6122370545004,83,0.00183427339845004,0.00421882881643509
"2021-08-02","48057",0,0,0,0.72581466395112,16.6122370545004,85.5,0.00421882881643509,0.00522767918558261
"2021-08-09","48057",0,0,0,0.72581466395112,16.6122370545004,85.5,0.00522767918558261,0.0092630806621727
"2021-08-16","48057",0,0,0,0.72581466395112,16.6122370545004,85.5,0.0092630806621727,0.00848351446783143
"2021-08-23","48057",0,0,0,0.72581466395112,16.6122370545004,85.5,0.00848351446783143,0.00995093318659146
"2021-08-30","48057",0,0,0,0.72581466395112,16.6122370545004,85.5,0.00995093318659146,0.0070160957490714
"2021-09-06","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.0070160957490714,0.00380611730178383
"2021-09-13","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.00380611730178383,0.00366854679690008
"2021-09-20","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.00366854679690008,0.00353097629201633
"2021-09-27","48057",0,0,0,0.72581466395112,16.6122370545004,81,0.00353097629201633,0.00325583528224882
"2021-10-04","48057",0,0,0,0.72581466395112,16.6122370545004,75.7,0.00325583528224882,0.00110056403907002
"2021-10-11","48057",0,0,0,0.72581466395112,16.6122370545004,75.7,0.00110056403907002,0.00091713669922502
"2021-10-18","48057",53.2,46.5,0,0.72581466395112,16.6122370545004,75.7,0.00091713669922502,0.000229284174806255
"2021-10-25","48057",53.4,46.7,0,0.72581466395112,16.6122370545004,75.7,0.000229284174806255,0
"2021-11-01","48057",53.4,46.8,0,0.72581466395112,16.6122370545004,64.6,0,0
"2021-11-08","48057",53.5,46.8,0,0.72581466395112,16.6122370545004,64.6,0,0
"2021-11-15","48057",54.2,47.1,0,0.72581466395112,16.6122370545004,64.6,0,0
"2021-11-22","48057",54.4,47.2,0,0.72581466395112,16.6122370545004,64.6,0,9.17136699225019e-05
"2021-11-29","48057",55,47.8,0,0.72581466395112,16.6122370545004,64.6,9.17136699225019e-05,0.000412711514651259
"2021-12-06","48057",55.4,48,0,0.72581466395112,16.6122370545004,68.5,0.000412711514651259,0.00100885036914752
