"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","01107",0,0,1,0.578609846917666,8.89134644415793,63,9.85318750615824e-05,0.000492659375307912
"2020-03-30","01107",0,0,1,0.578609846917666,8.89134644415793,63,0.000492659375307912,0.000492659375307912
"2020-04-06","01107",0,0,1,0.578609846917666,8.89134644415793,60.9,0.000492659375307912,0.000788255000492659
"2020-04-13","01107",0,0,1,0.578609846917666,8.89134644415793,60.9,0.000788255000492659,0.000492659375307912
"2020-04-20","01107",0,0,1,0.578609846917666,8.89134644415793,60.9,0.000492659375307912,0.000344861562715538
"2020-04-27","01107",0,0,1,0.578609846917666,8.89134644415793,60.9,0.000344861562715538,0.000591191250369495
"2020-05-04","01107",0,0,1,0.578609846917666,8.89134644415793,69,0.000591191250369495,0.000541925312838703
"2020-05-11","01107",0,0,1,0.578609846917666,8.89134644415793,69,0.000541925312838703,0.000738989062961868
"2020-05-18","01107",0,0,1,0.578609846917666,8.89134644415793,69,0.000738989062961868,0.0011331165632082
"2020-05-25","01107",0,0,1,0.578609846917666,8.89134644415793,69,0.0011331165632082,0.000344861562715538
"2020-06-01","01107",0,0,1,0.578609846917666,8.89134644415793,77.2,0.000344861562715538,0.000936052813085033
"2020-06-08","01107",0,0,1,0.578609846917666,8.89134644415793,77.2,0.000936052813085033,0.00118238250073899
"2020-06-15","01107",0,0,1,0.578609846917666,8.89134644415793,77.2,0.00118238250073899,0.00133018031333136
"2020-06-22","01107",0,0,1,0.578609846917666,8.89134644415793,77.2,0.00133018031333136,0.00211843531382402
"2020-06-29","01107",0,0,1,0.578609846917666,8.89134644415793,77.2,0.00211843531382402,0.00201990343876244
"2020-07-06","01107",0,0,1,0.578609846917666,8.89134644415793,81.8,0.00201990343876244,0.00137944625086215
"2020-07-13","01107",0,0,1,0.578609846917666,8.89134644415793,81.8,0.00137944625086215,0.00152724406345453
"2020-07-20","01107",0,0,1,0.578609846917666,8.89134644415793,81.8,0.00152724406345453,0.0016750418760469
"2020-07-27","01107",0,0,1,0.578609846917666,8.89134644415793,81.8,0.0016750418760469,0.00201990343876244
"2020-08-03","01107",0,0,1,0.578609846917666,8.89134644415793,80.3,0.00201990343876244,0.00197063750123165
"2020-08-10","01107",0,0,1,0.578609846917666,8.89134644415793,80.3,0.00197063750123165,0.00344861562715538
"2020-08-17","01107",0,0,1,0.578609846917666,8.89134644415793,80.3,0.00344861562715538,0.00192137156370086
"2020-08-24","01107",0,0,1,0.578609846917666,8.89134644415793,80.3,0.00192137156370086,0.000985318750615824
"2020-08-31","01107",0,0,1,0.578609846917666,8.89134644415793,80.3,0.000985318750615824,0.00137944625086215
"2020-09-07","01107",0,0,1,0.578609846917666,8.89134644415793,74.6,0.00137944625086215,0.00133018031333136
"2020-09-14","01107",0,0,1,0.578609846917666,8.89134644415793,74.6,0.00133018031333136,0.00152724406345453
"2020-09-21","01107",0,0,1,0.578609846917666,8.89134644415793,74.6,0.00152724406345453,0.000886786875554242
"2020-09-28","01107",0,0,1,0.578609846917666,8.89134644415793,74.6,0.000886786875554242,0.00182283968863927
"2020-10-05","01107",0,0,1,0.578609846917666,8.89134644415793,64.9,0.00182283968863927,0.00354714750221697
"2020-10-12","01107",0,0,1,0.578609846917666,8.89134644415793,64.9,0.00354714750221697,0.00290669031431668
"2020-10-19","01107",0,0,1,0.578609846917666,8.89134644415793,64.9,0.00290669031431668,0.00379347718987092
"2020-10-26","01107",0,0,1,0.578609846917666,8.89134644415793,64.9,0.00379347718987092,0.00320228593950143
"2020-11-02","01107",0,0,1,0.578609846917666,8.89134644415793,57,0.00320228593950143,0.00389200906493251
"2020-11-09","01107",0,0,1,0.578609846917666,8.89134644415793,57,0.00389200906493251,0.0033500837520938
"2020-11-16","01107",0,0,1,0.578609846917666,8.89134644415793,57,0.0033500837520938,0.00497585969060991
"2020-11-23","01107",0,0,1,0.578609846917666,8.89134644415793,57,0.00497585969060991,0.00349788156468618
"2020-11-30","01107",0,0,1,0.578609846917666,8.89134644415793,57,0.00349788156468618,0.00497585969060991
"2020-12-07","01107",0,0,1,0.578609846917666,8.89134644415793,45,0.00497585969060991,0.00758695437974185
