"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-05-18","20083",0,0,0,0.852631578947368,0.826984606480699,62.7,0.000542888165038002,0.00162866449511401
"2020-05-25","20083",0,0,0,0.852631578947368,0.826984606480699,62.7,0.00162866449511401,0.000542888165038002
"2020-06-01","20083",0,0,0,0.852631578947368,0.826984606480699,78.8,0.000542888165038002,0.000542888165038002
"2020-06-08","20083",0,0,0,0.852631578947368,0.826984606480699,78.8,0.000542888165038002,0.001085776330076
"2020-06-15","20083",0,0,0,0.852631578947368,0.826984606480699,78.8,0.001085776330076,0.000542888165038002
"2020-06-22","20083",0,0,0,0.852631578947368,0.826984606480699,78.8,0.000542888165038002,0
"2020-06-29","20083",0,0,0,0.852631578947368,0.826984606480699,78.8,0,0
"2020-07-06","20083",0,0,0,0.852631578947368,0.826984606480699,79.2,0,0.000542888165038002
"2020-07-13","20083",0,0,0,0.852631578947368,0.826984606480699,79.2,0.000542888165038002,0
"2020-07-20","20083",0,0,0,0.852631578947368,0.826984606480699,79.2,0,0.000542888165038002
"2020-07-27","20083",0,0,0,0.852631578947368,0.826984606480699,79.2,0.000542888165038002,0
"2020-08-03","20083",0,0,0,0.852631578947368,0.826984606480699,77.4,0,0
"2020-08-10","20083",0,0,0,0.852631578947368,0.826984606480699,77.4,0,0.000542888165038002
"2020-08-17","20083",0,0,0,0.852631578947368,0.826984606480699,77.4,0.000542888165038002,0.001085776330076
"2020-08-24","20083",0,0,0,0.852631578947368,0.826984606480699,77.4,0.001085776330076,0
"2020-08-31","20083",0,0,0,0.852631578947368,0.826984606480699,77.4,0,0.001085776330076
"2020-09-07","20083",0,0,0,0.852631578947368,0.826984606480699,67.2,0.001085776330076,0.001085776330076
"2020-09-14","20083",0,0,0,0.852631578947368,0.826984606480699,67.2,0.001085776330076,0.000542888165038002
"2020-09-21","20083",0,0,0,0.852631578947368,0.826984606480699,67.2,0.000542888165038002,0.00325732899022801
"2020-09-28","20083",0,0,0,0.852631578947368,0.826984606480699,67.2,0.00325732899022801,0.00271444082519001
"2020-10-05","20083",0,0,0,0.852631578947368,0.826984606480699,53.4,0.00271444082519001,0.000542888165038002
"2020-10-12","20083",0,0,0,0.852631578947368,0.826984606480699,53.4,0.000542888165038002,0.000542888165038002
"2020-10-19","20083",0,0,0,0.852631578947368,0.826984606480699,53.4,0.000542888165038002,0.00434310532030402
"2020-10-26","20083",0,0,0,0.852631578947368,0.826984606480699,53.4,0.00434310532030402,0.0244299674267101
"2020-11-02","20083",0,0,0,0.852631578947368,0.826984606480699,48.2,0.0244299674267101,0.01085776330076
"2020-11-09","20083",0,0,0,0.852631578947368,0.826984606480699,48.2,0.01085776330076,0.010314875135722
"2020-11-16","20083",0,0,0,0.852631578947368,0.826984606480699,48.2,0.010314875135722,0.00597176981541802
"2020-11-23","20083",0,0,0,0.852631578947368,0.826984606480699,48.2,0.00597176981541802,0.00542888165038002
"2020-11-30","20083",0,0,0,0.852631578947368,0.826984606480699,48.2,0.00542888165038002,0.00325732899022801
"2020-12-07","20083",0,0,0,0.852631578947368,0.826984606480699,36.4,0.00325732899022801,0.00325732899022801
"2020-12-14","20083",0,0,0,0.852631578947368,0.826984606480699,36.4,0.00325732899022801,0
"2020-12-21","20083",0,0,0,0.852631578947368,0.826984606480699,36.4,0,0.00271444082519001
"2020-12-28","20083",0,0,0,0.852631578947368,0.826984606480699,36.4,0.00271444082519001,0.00217155266015201
"2021-01-04","20083",0,0,0,0.852631578947368,0.826984606480699,34.7,0.00217155266015201,0.00162866449511401
"2021-01-11","20083",0,0,0,0.852631578947368,0.826984606480699,34.7,0.00162866449511401,0.001085776330076
"2021-01-18","20083",0,0,0,0.852631578947368,0.826984606480699,34.7,0.001085776330076,0.00380021715526602
"2021-01-25","20083",0,0,0,0.852631578947368,0.826984606480699,34.7,0.00380021715526602,0.00380021715526602
"2021-02-01","20083",0,0,0,0.852631578947368,0.826984606480699,25.9,0.00380021715526602,0.00380021715526602
"2021-02-08","20083",0,0,0,0.852631578947368,0.826984606480699,25.9,0.00380021715526602,0.000542888165038002
"2021-02-15","20083",24,6.6,0,0.852631578947368,0.826984606480699,25.9,0.000542888165038002,0.00325732899022801
"2021-02-22","20083",25.5,10.8,0,0.852631578947368,0.826984606480699,25.9,0.00325732899022801,0.00380021715526602
"2021-03-01","20083",26.8,11,0,0.852631578947368,0.826984606480699,47.6,0.00380021715526602,0.000542888165038002
"2021-03-08","20083",29.5,20.5,0,0.852631578947368,0.826984606480699,47.6,0.000542888165038002,0.000542888165038002
"2021-03-15","20083",30.9,22.8,0,0.852631578947368,0.826984606480699,47.6,0.000542888165038002,0.000542888165038002
"2021-03-22","20083",32.1,24.3,0,0.852631578947368,0.826984606480699,47.6,0.000542888165038002,0.000542888165038002
"2021-03-29","20083",33.5,26.8,0,0.852631578947368,0.826984606480699,47.6,0.000542888165038002,0
"2021-04-05","20083",34.2,28.7,0,0.852631578947368,0.826984606480699,52.2,0,0.000542888165038002
