"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-16","13285",0,0,0,0.614695996538986,65.0710264419763,61.3,5.73279445065497e-05,0.000100323902886462
"2020-03-23","13285",0,0,0,0.614695996538986,65.0710264419763,61.3,0.000100323902886462,0.000329635680912661
"2020-03-30","13285",0,0,0,0.614695996538986,65.0710264419763,61.3,0.000329635680912661,0.000372631639292573
"2020-04-06","13285",0,0,0,0.614695996538986,65.0710264419763,60.4,0.000372631639292573,0.000458623556052398
"2020-04-13","13285",0,0,0,0.614695996538986,65.0710264419763,60.4,0.000458623556052398,0.000487287528305673
"2020-04-20","13285",0,0,0,0.614695996538986,65.0710264419763,60.4,0.000487287528305673,0.000401295611545848
"2020-04-27","13285",0,0,0,0.614695996538986,65.0710264419763,60.4,0.000401295611545848,0.000458623556052398
"2020-05-04","13285",0,0,0,0.614695996538986,65.0710264419763,67,0.000458623556052398,0.000200647805772924
"2020-05-11","13285",0,0,0,0.614695996538986,65.0710264419763,67,0.000200647805772924,0.000716599306331871
"2020-05-18","13285",0,0,0,0.614695996538986,65.0710264419763,67,0.000716599306331871,0.000902915125978158
"2020-05-25","13285",0,0,0,0.614695996538986,65.0710264419763,67,0.000902915125978158,0.00161951443231003
"2020-06-01","13285",0,0,0,0.614695996538986,65.0710264419763,75.4,0.00161951443231003,0.00477255138017026
"2020-06-08","13285",0,0,0,0.614695996538986,65.0710264419763,75.4,0.00477255138017026,0.0031387049617336
"2020-06-15","13285",0,0,0,0.614695996538986,65.0710264419763,75.4,0.0031387049617336,0.00511651904720956
"2020-06-22","13285",0,0,0,0.614695996538986,65.0710264419763,75.4,0.00511651904720956,0.00379797632355892
"2020-06-29","13285",0,0,0,0.614695996538986,65.0710264419763,75.4,0.00379797632355892,0.00214979791899561
"2020-07-06","13285",0,0,0,0.614695996538986,65.0710264419763,80.5,0.00214979791899561,0.00166251039068994
