"week","county_fips","lag_cases","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","29021",0,0,0,1,0.627875840209847,84.2447513744697,47.1,3.36791054829584e-05,8.98109479545557e-05
"2020-03-30","29021",3,0,0,1,0.627875840209847,84.2447513744697,47.1,8.98109479545557e-05,0.000224527369886389
"2020-04-06","29021",8,0,0,1,0.627875840209847,84.2447513744697,51.8,0.000224527369886389,0.000348017423323903
"2020-04-13","29021",20,0,0,1,0.627875840209847,84.2447513744697,51.8,0.000348017423323903,0.000639903004176209
"2020-04-20","29021",31,0,0,1,0.627875840209847,84.2447513744697,51.8,0.000639903004176209,0.00257083838519916
"2020-04-27","29021",57,0,0,1,0.627875840209847,84.2447513744697,51.8,0.00257083838519916,0.0049620548744892
"2020-05-04","29021",229,0,0,1,0.627875840209847,84.2447513744697,61.6,0.0049620548744892,0.00568054245812565
"2020-05-11","29021",442,0,0,1,0.627875840209847,84.2447513744697,61.6,0.00568054245812565,0.00692666936099511
"2020-05-18","29021",506,0,0,1,0.627875840209847,84.2447513744697,61.6,0.00692666936099511,0.00776864699806906
"2020-05-25","29021",617,0,0,1,0.627875840209847,84.2447513744697,61.6,0.00776864699806906,0.00839732363375095
"2020-06-01","29021",692,0,0,1,0.627875840209847,84.2447513744697,76.7,0.00839732363375095,0.00880147289954645
"2020-06-08","29021",748,0,0,1,0.627875840209847,84.2447513744697,76.7,0.00880147289954645,0.00903722663792716
"2020-06-15","29021",784,0,0,1,0.627875840209847,84.2447513744697,76.7,0.00903722663792716,0.00959854506264314
"2020-06-22","29021",805,0,0,1,0.627875840209847,84.2447513744697,76.7,0.00959854506264314,0.0099241097489784
"2020-06-29","29021",855,0,0,1,0.627875840209847,84.2447513744697,76.7,0.0099241097489784,0.0105303336476717
"2020-07-06","29021",884,0,0,1,0.627875840209847,84.2447513744697,77.7,0.0105303336476717,0.0109344829134672
"2020-07-13","29021",938,0,0,1,0.627875840209847,84.2447513744697,77.7,0.0109344829134672,0.0114172167587229
"2020-07-20","29021",974,0,0,1,0.627875840209847,84.2447513744697,77.7,0.0114172167587229,0.012158157079348
"2020-07-27","29021",1017,0,0,1,0.627875840209847,84.2447513744697,77.7,0.012158157079348,0.0124949481341776
"2020-08-03","29021",1083,0,0,1,0.627875840209847,84.2447513744697,74.3,0.0124949481341776,0.0130787192958822
"2020-08-10","29021",1113,0,0,1,0.627875840209847,84.2447513744697,74.3,0.0130787192958822,0.0138533387219902
