"week","county_fips","lag_cases","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","51171",0,0,0,0,0.709719641952373,32.7115097112322,48.2,9.29260076663956e-05,0.000278778022999187
"2020-03-30","51171",4,0,0,0,0.709719641952373,32.7115097112322,48.2,0.000278778022999187,0.000394935532582181
"2020-04-06","51171",12,0,0,0,0.709719641952373,32.7115097112322,50,0.000394935532582181,0.000906028574747357
"2020-04-13","51171",17,0,0,0,0.709719641952373,32.7115097112322,50,0.000906028574747357,0.00171913114182832
"2020-04-20","51171",39,0,0,0,0.709719641952373,32.7115097112322,50,0.00171913114182832,0.00336856777790684
"2020-04-27","51171",74,0,0,0,0.709719641952373,32.7115097112322,50,0.00336856777790684,0.00569171796956673
"2020-05-04","51171",145,0,0,0,0.709719641952373,32.7115097112322,58.3,0.00569171796956673,0.00703914508072947
"2020-05-11","51171",245,0,0,0,0.709719641952373,32.7115097112322,58.3,0.00703914508072947,0.00864211871297479
"2020-05-18","51171",303,0,0,0,0.709719641952373,32.7115097112322,58.3,0.00864211871297479,0.0104077128586363
"2020-05-25","51171",372,0,0,0,0.709719641952373,32.7115097112322,58.3,0.0104077128586363,0.0111511209199675
"2020-06-01","51171",448,0,0,0,0.709719641952373,32.7115097112322,69.8,0.0111511209199675,0.0118480659774654
"2020-06-08","51171",480,0,0,0,0.709719641952373,32.7115097112322,69.8,0.0118480659774654,0.0125450110349634
"2020-06-15","51171",510,0,0,0,0.709719641952373,32.7115097112322,69.8,0.0125450110349634,0.0129631780694622
"2020-06-22","51171",540,0,0,0,0.709719641952373,32.7115097112322,69.8,0.0129631780694622,0.0138924381461261
"2020-06-29","51171",558,0,0,0,0.709719641952373,32.7115097112322,69.8,0.0138924381461261,0.0141944476710419
"2020-07-06","51171",598,0,0,0,0.709719641952373,32.7115097112322,76.6,0.0141944476710419,0.0149843187362063
"2020-07-13","51171",611,0,0,0,0.709719641952373,32.7115097112322,76.6,0.0149843187362063,0.0153095597630387
"2020-07-20","51171",645,0,0,0,0.709719641952373,32.7115097112322,76.6,0.0153095597630387,0.0157974213032873
"2020-07-27","51171",659,0,0,0,0.709719641952373,32.7115097112322,76.6,0.0157974213032873,0.0166569868742014
"2020-08-03","51171",680,0,0,0,0.709719641952373,32.7115097112322,73.4,0.0166569868742014,0.0172377744221164
"2020-08-10","51171",717,0,0,0,0.709719641952373,32.7115097112322,73.4,0.0172377744221164,0.017609478452782
"2020-08-17","51171",742,0,0,0,0.709719641952373,32.7115097112322,73.4,0.017609478452782,0.0177953304681148
"2020-08-24","51171",758,0,0,0,0.709719641952373,32.7115097112322,73.4,0.0177953304681148,0.0180276454872808
"2020-08-31","51171",766,0,0,0,0.709719641952373,32.7115097112322,73.4,0.0180276454872808,0.0183296550121965
"2020-09-07","51171",776,0,0,0,0.709719641952373,32.7115097112322,63.6,0.0183296550121965,0.0185852015332791
"2020-09-14","51171",789,0,0,0,0.709719641952373,32.7115097112322,63.6,0.0185852015332791,0.0187245905447787
"2020-09-21","51171",800,0,0,0,0.709719641952373,32.7115097112322,63.6,0.0187245905447787,0.0190730630735277
"2020-09-28","51171",806,0,0,0,0.709719641952373,32.7115097112322,63.6,0.0190730630735277,0.0202578696712742
"2020-10-05","51171",821,0,0,0,0.709719641952373,32.7115097112322,55.7,0.0202578696712742,0.021256824253688
"2020-10-12","51171",872,0,0,0,0.709719641952373,32.7115097112322,55.7,0.021256824253688,0.0221628528284354
"2020-10-19","51171",915,0,0,0,0.709719641952373,32.7115097112322,55.7,0.0221628528284354,0.0232082704146823
"2020-10-26","51171",954,0,0,0,0.709719641952373,32.7115097112322,55.7,0.0232082704146823,0.0254152630967592
"2020-11-02","51171",999,0,0,0,0.709719641952373,32.7115097112322,49.6,0.0254152630967592,0.0272273202462539
"2020-11-09","51171",1094,0,0,0,0.709719641952373,32.7115097112322,49.6,0.0272273202462539,0.029829248460913
"2020-11-16","51171",1172,0,0,0,0.709719641952373,32.7115097112322,49.6,0.029829248460913,0.0320594726449065
"2020-11-23","51171",1284,0,0,0,0.709719641952373,32.7115097112322,49.6,0.0320594726449065,0.0351724939017307
"2020-11-30","51171",1380,0,0,0,0.709719641952373,32.7115097112322,49.6,0.0351724939017307,0.0402369613195493
"2020-12-07","51171",1514,0,0,0,0.709719641952373,32.7115097112322,36,0.0402369613195493,0.0437216866070391
"2020-12-14","51171",1732,0,0,0,0.709719641952373,32.7115097112322,36,0.0437216866070391,0.047787199442444
"2020-12-21","51171",1882,0,0,0,0.709719641952373,32.7115097112322,36,0.047787199442444,0.054501103496341
"2020-12-28","51171",2057,0,0,0,0.709719641952373,32.7115097112322,36,0.054501103496341,0.0601695899639912
"2021-01-04","51171",2346,1.3,0.3,0,0.709719641952373,32.7115097112322,34.1,0.0601695899639912,0.0660239284469741
"2021-01-11","51171",2590,3.7,0.4,0,0.709719641952373,32.7115097112322,34.1,0.0660239284469741,0.0732256940411198
"2021-01-18","51171",2842,6.2,0.5,0,0.709719641952373,32.7115097112322,34.1,0.0732256940411198,0.0791497270298525
"2021-01-25","51171",3152,9,1.1,0,0.709719641952373,32.7115097112322,34.1,0.0791497270298525,0.0820536647694273
"2021-02-01","51171",3407,9.7,3.6,0,0.709719641952373,32.7115097112322,34.1,0.0820536647694273,0.0839121849227553
"2021-02-08","51171",3532,10,5.6,0,0.709719641952373,32.7115097112322,34.1,0.0839121849227553,0.0851666860262516
"2021-02-15","51171",3612,10.9,6.6,0,0.709719641952373,32.7115097112322,34.1,0.0851666860262516,0.0860494830990823
"2021-02-22","51171",3666,12.3,8.4,0,0.709719641952373,32.7115097112322,34.1,0.0860494830990823,0.0871645951910791
"2021-03-01","51171",3704,14.1,8.9,0,0.709719641952373,32.7115097112322,45.8,0.0871645951910791,0.0883958647926588
"2021-03-08","51171",3752,16.5,11.1,0,0.709719641952373,32.7115097112322,45.8,0.0883958647926588,0.0894180508769892
"2021-03-15","51171",3805,17.9,12.1,0,0.709719641952373,32.7115097112322,45.8,0.0894180508769892,0.0901614589383204
"2021-03-22","51171",3849,18.8,13.5,0,0.709719641952373,32.7115097112322,45.8,0.0901614589383204,0.0911371820188175
"2021-03-29","51171",3881,20.6,14.5,0,0.709719641952373,32.7115097112322,45.8,0.0911371820188175,0.0927633871529794
"2021-04-05","51171",3923,22.2,15.8,0,0.709719641952373,32.7115097112322,53.4,0.0927633871529794,0.0955511673829713
"2021-04-12","51171",3993,23.9,17.2,0,0.709719641952373,32.7115097112322,53.4,0.0955511673829713,0.0972238355209664
"2021-04-19","51171",4113,25.4,19,0,0.709719641952373,32.7115097112322,53.4,0.0972238355209664,0.0989661981647113
"2021-04-26","51171",4185,26.4,20.2,0,0.709719641952373,32.7115097112322,53.4,0.0989661981647113,0.0997793007317923
"2021-05-03","51171",4260,27,21.8,0,0.709719641952373,32.7115097112322,60.2,0.0997793007317923,0.100336856777791
"2021-05-10","51171",4295,27.5,22.6,0,0.709719641952373,32.7115097112322,60.2,0.100336856777791,0.101219653850621
"2021-05-17","51171",4319,28.5,23.5,0,0.709719641952373,32.7115097112322,60.2,0.101219653850621,0.101591357881287
"2021-05-24","51171",4357,29.1,24.1,0,0.709719641952373,32.7115097112322,60.2,0.101591357881287,0.101661052387037
"2021-05-31","51171",4373,29.6,24.9,0,0.709719641952373,32.7115097112322,60.2,0.101661052387037,0.100801486816123
"2021-06-07","51171",4376,30,25.8,0,0.709719641952373,32.7115097112322,70.3,0.100801486816123,0.100267162272041
"2021-06-14","51171",4339,30.5,26.5,0,0.709719641952373,32.7115097112322,70.3,0.100267162272041,0.0998954582413753
"2021-06-21","51171",4316,30.9,27,0,0.709719641952373,32.7115097112322,70.3,0.0998954582413753,0.100104541758625
"2021-06-28","51171",4300,31.2,27.3,0,0.709719641952373,32.7115097112322,70.3,0.100104541758625,0.100267162272041
"2021-07-05","51171",4309,31.4,27.5,0,0.709719641952373,32.7115097112322,74.7,0.100267162272041,0.100499477291207
"2021-07-12","51171",4316,31.7,27.9,0,0.709719641952373,32.7115097112322,74.7,0.100499477291207,0.100894412823789
"2021-07-19","51171",4326,32.1,28.1,0,0.709719641952373,32.7115097112322,74.7,0.100894412823789,0.101521663375537
"2021-07-26","51171",4343,32.5,28.4,0,0.709719641952373,32.7115097112322,74.7,0.101521663375537,0.102613543965617
"2021-08-02","51171",4370,32.9,28.7,0,0.709719641952373,32.7115097112322,75.2,0.102613543965617,0.104797305145778
"2021-08-09","51171",4417,33.3,29,0,0.709719641952373,32.7115097112322,75.2,0.104797305145778,0.107283075850854
"2021-08-16","51171",4511,33.7,29.3,0,0.709719641952373,32.7115097112322,75.2,0.107283075850854,0.110512254617261
"2021-08-23","51171",4618,34.1,29.7,0,0.709719641952373,32.7115097112322,75.2,0.110512254617261,0.114298989429667
"2021-08-30","51171",4757,34.5,30.1,0,0.709719641952373,32.7115097112322,75.2,0.114298989429667,0.117644325705657
"2021-09-06","51171",4920,34.9,30.4,0,0.709719641952373,32.7115097112322,66.7,0.117644325705657,0.123196654663724
"2021-09-13","51171",5064,35.3,30.8,0,0.709719641952373,32.7115097112322,66.7,0.123196654663724,0.128981298640957
"2021-09-20","51171",5303,49.4,43.5,0,0.709719641952373,32.7115097112322,66.7,0.128981298640957,0.134626553606691
"2021-09-27","51171",5552,49.8,43.7,0,0.709719641952373,32.7115097112322,66.7,0.134626553606691,0.13927285399001
"2021-10-04","51171",5795,50.1,44.2,0,0.709719641952373,32.7115097112322,60.2,0.13927285399001,0.143663607852248
"2021-10-11","51171",5995,50.4,44.5,0,0.709719641952373,32.7115097112322,60.2,0.143663607852248,0.147055407132071
"2021-10-18","51171",6184,50.7,44.8,0,0.709719641952373,32.7115097112322,60.2,0.147055407132071,0.149401788825648
"2021-10-25","51171",6330,51,45.2,0,0.709719641952373,32.7115097112322,60.2,0.149401788825648,0.151724939017307
"2021-11-01","51171",6431,51.2,45.4,0,0.709719641952373,32.7115097112322,42.2,0.151724939017307,0.153746079684052
"2021-11-08","51171",6531,51.6,45.6,0,0.709719641952373,32.7115097112322,42.2,0.153746079684052,0.156440933906377
"2021-11-15","51171",6618,52.3,45.8,0,0.709719641952373,32.7115097112322,42.2,0.156440933906377,0.158903473109537
"2021-11-22","51171",6734,52.5,45.9,0,0.709719641952373,32.7115097112322,42.2,0.158903473109537,0.16215588337786
"2021-11-29","51171",6840,53.1,46.4,0,0.709719641952373,32.7115097112322,42.2,0.16215588337786,0.16687187826693
"2021-12-06","51171",6980,53.5,46.9,0,0.709719641952373,32.7115097112322,43.3,0.16687187826693,0.172261586711581
"2021-12-13","51171",7183,53.8,47,0,0.709719641952373,32.7115097112322,43.3,0.172261586711581,0.177279591125566
"2021-12-20","51171",7415,54,47.2,0,0.709719641952373,32.7115097112322,43.3,0.177279591125566,0.183993495179463
