"week","county_fips","lag_cases","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-04-27","37199",0,0,0,0,0.669309372797745,21.8216170882478,48.5,5.66027056093281e-05,0.000509424350483953
"2020-05-04","37199",1,0,0,0,0.669309372797745,21.8216170882478,55,0.000509424350483953,0.000509424350483953
"2020-05-11","37199",9,0,0,0,0.669309372797745,21.8216170882478,55,0.000509424350483953,0.000566027056093281
"2020-05-18","37199",9,0,0,0,0.669309372797745,21.8216170882478,55,0.000566027056093281,0.000792437878530594
"2020-05-25","37199",10,0,0,0,0.669309372797745,21.8216170882478,55,0.000792437878530594,0.00118865681779589
"2020-06-01","37199",14,0,0,0,0.669309372797745,21.8216170882478,63.8,0.00118865681779589,0.00147167034584253
"2020-06-08","37199",21,0,0,0,0.669309372797745,21.8216170882478,63.8,0.00147167034584253,0.00198109469632648
"2020-06-15","37199",26,0,0,0,0.669309372797745,21.8216170882478,63.8,0.00198109469632648,0.00249051904681044
"2020-06-22","37199",35,0,0,0,0.669309372797745,21.8216170882478,63.8,0.00249051904681044,0.00277353257485708
"2020-06-29","37199",44,0,0,0,0.669309372797745,21.8216170882478,63.8,0.00277353257485708,0.00333955963095036
"2020-07-06","37199",49,0,0,0,0.669309372797745,21.8216170882478,69.7,0.00333955963095036,0.00379238127582498
"2020-07-13","37199",59,0,0,0,0.669309372797745,21.8216170882478,69.7,0.00379238127582498,0.00390558668704364
"2020-07-20","37199",67,0,0,0,0.669309372797745,21.8216170882478,69.7,0.00390558668704364,0.00407539480387163
"2020-07-27","37199",69,0,0,0,0.669309372797745,21.8216170882478,69.7,0.00407539480387163,0.00430180562630894
"2020-08-03","37199",72,0,0,0,0.669309372797745,21.8216170882478,67.9,0.00430180562630894,0.00452821644874625
"2020-08-10","37199",76,0,0,0,0.669309372797745,21.8216170882478,67.9,0.00452821644874625,0.00486783268240222
"2020-08-17","37199",80,0,0,0,0.669309372797745,21.8216170882478,67.9,0.00486783268240222,0.00515084621044886
"2020-08-24","37199",86,0,0,0,0.669309372797745,21.8216170882478,67.9,0.00515084621044886,0.00594328408897945
"2020-08-31","37199",91,0,0,0,0.669309372797745,21.8216170882478,67.9,0.00594328408897945,0.00645270843946341
"2020-09-07","37199",105,0,0,0,0.669309372797745,21.8216170882478,62.1,0.00645270843946341,0.00673572196751005
"2020-09-14","37199",114,0,0,0,0.669309372797745,21.8216170882478,62.1,0.00673572196751005,0.0119997735891776
