"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-30","53051",0,0,1,0.686893487665147,3.64497325123599,32.8,"4509",7.5648687495272e-05
"2020-04-06","53051",0,0,1,0.686893487665147,3.64497325123599,40.8,"4509",0
"2020-04-13","53051",0,0,1,0.686893487665147,3.64497325123599,40.8,"4509",7.5648687495272e-05
"2020-04-20","53051",0,0,1,0.686893487665147,3.64497325123599,40.8,"4509",0
"2020-04-27","53051",0,0,1,0.686893487665147,3.64497325123599,40.8,"4509",0
"2020-05-04","53051",0,0,1,0.686893487665147,3.64497325123599,49.3,"4509",0
"2020-05-11","53051",0,0,1,0.686893487665147,3.64497325123599,49.3,"4509",0
"2020-05-18","53051",0,0,1,0.686893487665147,3.64497325123599,49.3,"4509",0.000151297374990544
"2020-05-25","53051",0,0,1,0.686893487665147,3.64497325123599,49.3,"4509",-7.5648687495272e-05
"2020-06-01","53051",0,0,1,0.686893487665147,3.64497325123599,55.1,"4509",0
"2020-06-08","53051",0,0,1,0.686893487665147,3.64497325123599,55.1,"4509",0
"2020-06-15","53051",0,0,1,0.686893487665147,3.64497325123599,55.1,"4509",0
"2020-06-22","53051",0,0,1,0.686893487665147,3.64497325123599,55.1,"4509",0
"2020-06-29","53051",0,0,1,0.686893487665147,3.64497325123599,55.1,"4509",0.000151297374990544
"2020-07-06","53051",0,0,1,0.686893487665147,3.64497325123599,62.5,"4509",0.000302594749981088
"2020-07-13","53051",0,0,1,0.686893487665147,3.64497325123599,62.5,"4509",0.00105908162493381
"2020-07-20","53051",0,0,1,0.686893487665147,3.64497325123599,62.5,"4509",0.000832135562447992
"2020-07-27","53051",0,0,1,0.686893487665147,3.64497325123599,62.5,"4509",0.000151297374990544
"2020-08-03","53051",0,0,1,0.686893487665147,3.64497325123599,63.8,"4509",0.000302594749981088
"2020-08-10","53051",0,0,1,0.686893487665147,3.64497325123599,63.8,"4509",0.00075648687495272
"2020-08-17","53051",0,0,1,0.686893487665147,3.64497325123599,63.8,"4509",0.000226946062485816
"2020-08-24","53051",0,0,1,0.686893487665147,3.64497325123599,63.8,"4509",0
"2020-08-31","53051",0,0,1,0.686893487665147,3.64497325123599,63.8,"4509",0.000226946062485816
"2020-09-07","53051",0,0,1,0.686893487665147,3.64497325123599,57.2,"4509",0
"2020-09-14","53051",0,0,1,0.686893487665147,3.64497325123599,57.2,"4509",0.000151297374990544
"2020-09-21","53051",0,0,1,0.686893487665147,3.64497325123599,57.2,"4509",0.000302594749981088
"2020-09-28","53051",0,0,1,0.686893487665147,3.64497325123599,57.2,"4509",0.00143732506241017
"2020-10-05","53051",0,0,1,0.686893487665147,3.64497325123599,41.7,"4509",0.00173991981239126
"2020-10-12","53051",0,0,1,0.686893487665147,3.64497325123599,41.7,"4509",0.00173991981239126
"2020-10-19","53051",0,0,1,0.686893487665147,3.64497325123599,41.7,"4509",0.000907784249943263
"2020-10-26","53051",0,0,1,0.686893487665147,3.64497325123599,41.7,"4509",0.000680838187457448
"2020-11-02","53051",0,0,1,0.686893487665147,3.64497325123599,32,"4509",0.000983432937438535
"2020-11-09","53051",0,0,1,0.686893487665147,3.64497325123599,32,"4509",0.00158862243740071
"2020-11-16","53051",0,0,1,0.686893487665147,3.64497325123599,32,"4509",0.00075648687495272
"2020-11-23","53051",0,0,1,0.686893487665147,3.64497325123599,32,"4509",0.00340419093728724
"2020-11-30","53051",0,0,1,0.686893487665147,3.64497325123599,32,"4509",0.00363113699977305
"2020-12-07","53051",0,0,1,0.686893487665147,3.64497325123599,27.1,"4509",0.00332854224979197
"2020-12-14","53051",0,0,1,0.686893487665147,3.64497325123599,27.1,"4509",0.0048415159996974
"2020-12-21","53051",0,0,1,0.686893487665147,3.64497325123599,27.1,"4509",0.0018912171873818
"2020-12-28","53051",0,0,1,0.686893487665147,3.64497325123599,27.1,"4509",0.00385808306225887
"2021-01-04","53051",1.8,0.5,1,0.686893487665147,3.64497325123599,28.1,"4509",0.00226946062485816
"2021-01-11","53051",2.7,1,1,0.686893487665147,3.64497325123599,28.1,"4509",0.00204251456237234
"2021-01-18","53051",4.1,1,1,0.686893487665147,3.64497325123599,28.1,"4509",0.0013616763749149
"2021-01-25","53051",6.4,1.2,1,0.686893487665147,3.64497325123599,28.1,"4509",0.00143732506241017
"2021-02-01","53051",8.5,1.8,1,0.686893487665147,3.64497325123599,23.2,"4509",0.00075648687495272
"2021-02-08","53051",10.1,2.6,1,0.686893487665147,3.64497325123599,23.2,"4509",0.000907784249943263
"2021-02-15","53051",10.8,3.8,1,0.686893487665147,3.64497325123599,23.2,"4509",0.00121037899992435
"2021-02-22","53051",11.1,5.5,1,0.686893487665147,3.64497325123599,23.2,"4509",0.00173991981239126
"2021-03-01","53051",14.5,8,1,0.686893487665147,3.64497325123599,35.5,"4509",0.00113473031242908
"2021-03-08","53051",15.9,9.6,1,0.686893487665147,3.64497325123599,35.5,"4509",0.000605189499962176
"2021-03-15","53051",17.2,10.5,1,0.686893487665147,3.64497325123599,35.5,"4509",0.00075648687495272
"2021-03-22","53051",20,12.9,1,0.686893487665147,3.64497325123599,35.5,"4509",0.00105908162493381
"2021-03-29","53051",22.4,14.4,1,0.686893487665147,3.64497325123599,35.5,"4509",0.000605189499962176
"2021-04-05","53051",23.8,15.3,1,0.686893487665147,3.64497325123599,42.7,"4509",0.000680838187457448
"2021-04-12","53051",24.9,18.3,1,0.686893487665147,3.64497325123599,42.7,"4509",0.000302594749981088
"2021-04-19","53051",26.2,19.4,1,0.686893487665147,3.64497325123599,42.7,"4509",0.00121037899992435
"2021-04-26","53051",27.1,21.6,1,0.686893487665147,3.64497325123599,42.7,"4509",0.00113473031242908
"2021-05-03","53051",27.5,22.8,1,0.686893487665147,3.64497325123599,49.7,"4509",0.00166427112489598
"2021-05-10","53051",28.7,23.8,1,0.686893487665147,3.64497325123599,49.7,"4509",0.0013616763749149
"2021-05-17","53051",29.4,25.1,1,0.686893487665147,3.64497325123599,49.7,"4509",0.00105908162493381
"2021-05-24","53051",30.2,26.1,1,0.686893487665147,3.64497325123599,49.7,"4509",0.00173991981239126
"2021-05-31","53051",30.7,26.8,1,0.686893487665147,3.64497325123599,49.7,"4509",0.000453892124971632
"2021-06-07","53051",31.3,27.7,1,0.686893487665147,3.64497325123599,63,"4509",0.000832135562447992
"2021-06-14","53051",32.1,28.5,1,0.686893487665147,3.64497325123599,63,"4509",0.000453892124971632
"2021-06-21","53051",32.6,29,1,0.686893487665147,3.64497325123599,63,"4509",7.5648687495272e-05
"2021-06-28","53051",33.1,29.5,1,0.686893487665147,3.64497325123599,63,"4509",0.000529540812466904
"2021-07-05","53051",33.4,29.9,1,0.686893487665147,3.64497325123599,70.6,"4509",0.000151297374990544
"2021-07-12","53051",33.6,30.3,1,0.686893487665147,3.64497325123599,70.6,"4509",0.000453892124971632
"2021-07-19","53051",34,30.6,1,0.686893487665147,3.64497325123599,70.6,"4509",0.000453892124971632
"2021-07-26","53051",34.5,31,1,0.686893487665147,3.64497325123599,70.6,"4509",0.00121037899992435
"2021-08-02","53051",35.1,31.2,1,0.686893487665147,3.64497325123599,62.8,"4509",0.00173991981239126
"2021-08-09","53051",36,31.5,1,0.686893487665147,3.64497325123599,62.8,"4509",0.00196686587487707
"2021-08-16","53051",36.6,31.8,1,0.686893487665147,3.64497325123599,62.8,"4509",0.00295029881231561
"2021-08-23","53051",37.1,32.3,1,0.686893487665147,3.64497325123599,62.8,"4509",0.00279900143732506
"2021-08-30","53051",37.8,32.7,1,0.686893487665147,3.64497325123599,62.8,"4509",0.00552235418715485
"2021-09-06","53051",38.5,33.1,1,0.686893487665147,3.64497325123599,54.1,"4509",0.00521975943717377
"2021-09-13","53051",39.1,33.8,1,0.686893487665147,3.64497325123599,54.1,"4509",0.0056736515621454
"2021-09-20","53051",39.4,34,1,0.686893487665147,3.64497325123599,54.1,"4509",0.00514411074967849
"2021-09-27","53051",39.2,34.3,1,0.686893487665147,3.64497325123599,54.1,"4509",0.00506846206218322
"2021-10-04","53051",39.6,34.8,1,0.686893487665147,3.64497325123599,42.2,"4509",0.00582494893713594
"2021-10-11","53051",39.9,35.3,1,0.686893487665147,3.64497325123599,42.2,"4509",0.0037824343747636
"2021-10-18","53051",40.3,35.8,1,0.686893487665147,3.64497325123599,42.2,"4509",0.00317724487480142
"2021-10-25","53051",40.8,36.3,1,0.686893487665147,3.64497325123599,42.2,"4509",0.0024207579998487
"2021-11-01","53051",41.2,36.6,1,0.686893487665147,3.64497325123599,33.8,"4509",0.0024207579998487
"2021-11-08","53051",41.4,36.8,1,0.686893487665147,3.64497325123599,33.8,"4509",0.00249640668734397
"2021-11-15","53051",41.9,37.1,1,0.686893487665147,3.64497325123599,33.8,"4509",0.00264770406233452
"2021-11-22","53051",42.1,37.3,1,0.686893487665147,3.64497325123599,33.8,"4509",0.000605189499962176
"2021-11-29","53051",42.5,37.5,1,0.686893487665147,3.64497325123599,33.8,"4509",0.00211816324986761
"2021-12-06","53051",42.7,37.7,1,0.686893487665147,3.64497325123599,22.1,"4509",0.00158862243740071
"2021-12-13","53051",43.2,38,1,0.686893487665147,3.64497325123599,22.1,"4509",0.000983432937438535
"2021-12-20","53051",43.3,38,1,0.686893487665147,3.64497325123599,22.1,"4509",0.000907784249943263
"2021-12-27","53051",43.6,38.2,1,0.686893487665147,3.64497325123599,22.1,"4509",0.000983432937438535
"2022-01-03","53051",43.9,38.3,1,0.686893487665147,3.64497325123599,24.9,"4509",0.00257205537483925
"2022-01-10","53051",44.1,38.5,1,0.686893487665147,3.64497325123599,24.9,"4509",0.00658143581208866
"2022-01-17","53051",45.6,39.3,1,0.686893487665147,3.64497325123599,24.9,"4509",0.0133141689991679
"2022-01-24","53051",45.8,39.5,1,0.686893487665147,3.64497325123599,24.9,"4509",0.0189878205613133
"2022-01-31","53051",45.9,39.7,1,0.686893487665147,3.64497325123599,24.9,"4509",0.00915349118692791
"2022-02-07","53051",46.1,39.8,1,0.686893487665147,3.64497325123599,24.7,"4509",0.00658143581208866
"2022-02-14","53051",46.2,40.2,1,0.686893487665147,3.64497325123599,24.7,"4509",7.5648687495272e-05
"2022-02-21","53051",46.3,40.3,1,0.686893487665147,3.64497325123599,24.7,"4509",-0.00166427112489598
"2022-02-28","53051",46.3,40.4,1,0.686893487665147,3.64497325123599,24.7,"4509",-0.000832135562447992
"2022-03-07","53051",46.4,40.5,1,0.686893487665147,3.64497325123599,NA,NA,0.000680838187457448
"2022-03-14","53051",46.5,40.6,1,0.686893487665147,3.64497325123599,NA,NA,0.000453892124971632
"2022-03-21","53051",46.5,40.6,1,0.686893487665147,3.64497325123599,NA,NA,0.00113473031242908
"2022-03-28","53051",46.5,40.7,1,0.686893487665147,3.64497325123599,NA,NA,0.00037824343747636
"2022-04-04","53051",46.5,40.7,1,0.686893487665147,3.64497325123599,NA,NA,7.5648687495272e-05
