"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-23","40035",0,0,0,0.791445623342175,7.3497752977738,54,"3403",6.89988270199407e-05
"2020-03-30","40035",0,0,0,0.791445623342175,7.3497752977738,54,"3403",0.000137997654039881
"2020-04-06","40035",0,0,0,0.791445623342175,7.3497752977738,56.3,"3403",0.000275995308079763
"2020-04-13","40035",0,0,0,0.791445623342175,7.3497752977738,56.3,"3403",0.000137997654039881
"2020-04-20","40035",0,0,0,0.791445623342175,7.3497752977738,56.3,"3403",0
"2020-04-27","40035",0,0,0,0.791445623342175,7.3497752977738,56.3,"3403",0.000137997654039881
"2020-05-04","40035",0,0,0,0.791445623342175,7.3497752977738,63.8,"3403",0.000137997654039881
"2020-05-11","40035",0,0,0,0.791445623342175,7.3497752977738,63.8,"3403",6.89988270199407e-05
"2020-05-18","40035",0,0,0,0.791445623342175,7.3497752977738,63.8,"3403",6.89988270199407e-05
"2020-05-25","40035",0,0,0,0.791445623342175,7.3497752977738,63.8,"3403",0
"2020-06-01","40035",0,0,0,0.791445623342175,7.3497752977738,77.9,"3403",6.89988270199407e-05
"2020-06-08","40035",0,0,0,0.791445623342175,7.3497752977738,77.9,"3403",0
"2020-06-15","40035",0,0,0,0.791445623342175,7.3497752977738,77.9,"3403",0.000137997654039881
"2020-06-22","40035",0,0,0,0.791445623342175,7.3497752977738,77.9,"3403",6.89988270199407e-05
"2020-06-29","40035",0,0,0,0.791445623342175,7.3497752977738,77.9,"3403",0.000206996481059822
"2020-07-06","40035",0,0,0,0.791445623342175,7.3497752977738,81.6,"3403",0.000344994135099703
"2020-07-13","40035",0,0,0,0.791445623342175,7.3497752977738,81.6,"3403",0.000689988270199407
"2020-07-20","40035",0,0,0,0.791445623342175,7.3497752977738,81.6,"3403",0.00110398123231905
"2020-07-27","40035",0,0,0,0.791445623342175,7.3497752977738,81.6,"3403",0.00165597184847858
"2020-08-03","40035",0,0,0,0.791445623342175,7.3497752977738,76.9,"3403",0.000344994135099703
"2020-08-10","40035",0,0,0,0.791445623342175,7.3497752977738,76.9,"3403",0.000827985924239288
"2020-08-17","40035",0,0,0,0.791445623342175,7.3497752977738,76.9,"3403",0.000827985924239288
"2020-08-24","40035",0,0,0,0.791445623342175,7.3497752977738,76.9,"3403",0.000827985924239288
"2020-08-31","40035",0,0,0,0.791445623342175,7.3497752977738,76.9,"3403",0.00324294486993721
"2020-09-07","40035",0,0,0,0.791445623342175,7.3497752977738,69.5,"3403",0.00213896363761816
"2020-09-14","40035",0,0,0,0.791445623342175,7.3497752977738,69.5,"3403",0.0207686469330021
"2020-09-21","40035",0,0,0,0.791445623342175,7.3497752977738,69.5,"3403",0.000413992962119644
"2020-09-28","40035",0,0,0,0.791445623342175,7.3497752977738,69.5,"3403",0.00137997654039881
"2020-10-05","40035",0,0,0,0.791445623342175,7.3497752977738,56,"3403",0.00338094252397709
"2020-10-12","40035",0,0,0,0.791445623342175,7.3497752977738,56,"3403",0.00165597184847858
"2020-10-19","40035",0,0,0,0.791445623342175,7.3497752977738,56,"3403",0.00131097771337887
"2020-10-26","40035",0,0,0,0.791445623342175,7.3497752977738,56,"3403",0.00234596011867798
"2020-11-02","40035",0,0,0,0.791445623342175,7.3497752977738,52.3,"3403",0.00317394604291727
"2020-11-09","40035",0,0,0,0.791445623342175,7.3497752977738,52.3,"3403",0.00648588973987442
"2020-11-16","40035",0,0,0,0.791445623342175,7.3497752977738,52.3,"3403",0.0044159249292762
"2020-11-23","40035",0,0,0,0.791445623342175,7.3497752977738,52.3,"3403",0.0066238873939143
"2020-11-30","40035",0,0,0,0.791445623342175,7.3497752977738,52.3,"3403",0.00758987097219347
"2020-12-07","40035",0,0,0,0.791445623342175,7.3497752977738,40,"3403",0.00807286276133306
"2020-12-14","40035",0,0,0,0.791445623342175,7.3497752977738,40,"3403",0.00972883460981163
"2020-12-21","40035",0,0,0,0.791445623342175,7.3497752977738,40,"3403",0.00579590146967502
"2020-12-28","40035",0,0,0,0.791445623342175,7.3497752977738,40,"3403",0.00724487683709377
"2021-01-04","40035",0,0,0,0.791445623342175,7.3497752977738,37.9,"3403",0.00827985924239288
"2021-01-11","40035",0,0,0,0.791445623342175,7.3497752977738,37.9,"3403",0.00579590146967502
"2021-01-18","40035",11.1,1.1,0,0.791445623342175,7.3497752977738,37.9,"3403",0.00365693783205686
"2021-01-25","40035",12.4,3.9,0,0.791445623342175,7.3497752977738,37.9,"3403",0.00413992962119644
"2021-02-01","40035",16,7.5,0,0.791445623342175,7.3497752977738,28.5,"3403",0.00193196715655834
"2021-02-08","40035",16.8,8.4,0,0.791445623342175,7.3497752977738,28.5,"3403",0.00137997654039881
"2021-02-15","40035",18.9,9.6,0,0.791445623342175,7.3497752977738,28.5,"3403",0.000482991789139585
"2021-02-22","40035",23.2,13.5,0,0.791445623342175,7.3497752977738,28.5,"3403",0.000965983578279169
"2021-03-01","40035",27.1,14.8,0,0.791445623342175,7.3497752977738,52.8,"3403",0.000482991789139585
"2021-03-08","40035",29.7,16,0,0.791445623342175,7.3497752977738,52.8,"3403",0.00103498240529911
"2021-03-15","40035",32,18.1,0,0.791445623342175,7.3497752977738,52.8,"3403",0.000137997654039881
"2021-03-22","40035",33.5,22,0,0.791445623342175,7.3497752977738,52.8,"3403",0.00110398123231905
"2021-03-29","40035",35.6,26.1,0,0.791445623342175,7.3497752977738,52.8,"3403",0.000275995308079763
"2021-04-05","40035",37,28.2,0,0.791445623342175,7.3497752977738,57.1,"3403",0.000689988270199407
"2021-04-12","40035",37.9,29.9,0,0.791445623342175,7.3497752977738,57.1,"3403",0.000344994135099703
