"week","county_fips","lag_cases","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-16","42011",0,0,0,1,0.548044176316046,187.846826301422,45,3.12018471493512e-05,0.000163209662011991
"2020-03-23","42011",13,0,0,1,0.548044176316046,187.846826301422,45,0.000163209662011991,0.000662439216401611
"2020-03-30","42011",68,0,0,1,0.548044176316046,187.846826301422,45,0.000662439216401611,0.00248414706150604
"2020-04-06","42011",276,0,0,1,0.548044176316046,187.846826301422,48.2,0.00248414706150604,0.00455546968380528
"2020-04-13","42011",1035,0,0,1,0.548044176316046,187.846826301422,48.2,0.00455546968380528,0.00597875394223338
"2020-04-20","42011",1898,0,0,1,0.548044176316046,187.846826301422,48.2,0.00597875394223338,0.00692681006715598
"2020-04-27","42011",2491,0,0,1,0.548044176316046,187.846826301422,48.2,0.00692681006715598,0.00809087898003562
"2020-05-04","42011",2886,0,0,1,0.548044176316046,187.846826301422,59.3,0.00809087898003562,0.00882532245908958
"2020-05-11","42011",3371,0,0,1,0.548044176316046,187.846826301422,59.3,0.00882532245908958,0.0093245520134792
"2020-05-18","42011",3677,0,0,1,0.548044176316046,187.846826301422,59.3,0.0093245520134792,0.00974697702103965
"2020-05-25","42011",3885,0,0,1,0.548044176316046,187.846826301422,59.3,0.00974697702103965,0.0100829969134173
"2020-06-01","42011",4061,0,0,1,0.548044176316046,187.846826301422,70.8,0.0100829969134173,0.0103662136798498
"2020-06-08","42011",4201,0,0,1,0.548044176316046,187.846826301422,70.8,0.0103662136798498,0.0105774261836301
"2020-06-15","42011",4319,0,0,1,0.548044176316046,187.846826301422,70.8,0.0105774261836301,0.0107958391136755
"2020-06-22","42011",4407,0,0,1,0.548044176316046,187.846826301422,70.8,0.0107958391136755,0.0109878504807485
"2020-06-29","42011",4498,0,0,1,0.548044176316046,187.846826301422,70.8,0.0109878504807485,0.0112614666788274
"2020-07-06","42011",4578,0,0,1,0.548044176316046,187.846826301422,78.1,0.0112614666788274,0.0115710850082325
"2020-07-13","42011",4692,0,0,1,0.548044176316046,187.846826301422,78.1,0.0115710850082325,0.0120415128575612
"2020-07-20","42011",4821,0,0,1,0.548044176316046,187.846826301422,78.1,0.0120415128575612,0.0124567374388564
"2020-07-27","42011",5017,0,0,1,0.548044176316046,187.846826301422,78.1,0.0124567374388564,0.0129175647198314
"2020-08-03","42011",5190,0,0,1,0.548044176316046,187.846826301422,75,0.0129175647198314,0.0134143941321326
"2020-08-10","42011",5382,0,0,1,0.548044176316046,187.846826301422,75,0.0134143941321326,0.0139544261020252
"2020-08-17","42011",5589,0,0,1,0.548044176316046,187.846826301422,75,0.0139544261020252,0.0144992583560947
"2020-08-24","42011",5814,0,0,1,0.548044176316046,187.846826301422,75,0.0144992583560947,0.0150800927414903
"2020-08-31","42011",6041,0,0,1,0.548044176316046,187.846826301422,75,0.0150800927414903,0.0156513265585323
"2020-09-07","42011",6283,0,0,1,0.548044176316046,187.846826301422,65.3,0.0156513265585323,0.0164001708901167
"2020-09-14","42011",6521,0,0,1,0.548044176316046,187.846826301422,65.3,0.0164001708901167,0.0169666044229818
"2020-09-21","42011",6833,0,0,1,0.548044176316046,187.846826301422,65.3,0.0169666044229818,0.0176434444919139
"2020-09-28","42011",7069,0,0,1,0.548044176316046,187.846826301422,65.3,0.0176434444919139,0.0186755055899309
"2020-10-05","42011",7351,0,0,1,0.548044176316046,187.846826301422,55.4,0.0186755055899309,0.0199043783391977
"2020-10-12","42011",7781,0,0,1,0.548044176316046,187.846826301422,55.4,0.0199043783391977,0.0214188679969854
"2020-10-19","42011",8293,0,0,1,0.548044176316046,187.846826301422,55.4,0.0214188679969854,0.0231565708689954
"2020-10-26","42011",8924,0,0,1,0.548044176316046,187.846826301422,55.4,0.0231565708689954,0.0248534713255025
"2020-11-02","42011",9648,0,0,1,0.548044176316046,187.846826301422,47.3,0.0248534713255025,0.0272632139822678
"2020-11-09","42011",10355,0,0,1,0.548044176316046,187.846826301422,47.3,0.0272632139822678,0.0300905813624167
"2020-11-16","42011",11359,0,0,1,0.548044176316046,187.846826301422,47.3,0.0300905813624167,0.033299571334623
"2020-11-23","42011",12537,0,0,1,0.548044176316046,187.846826301422,47.3,0.033299571334623,0.0379006437181081
"2020-11-30","42011",13874,0,0,1,0.548044176316046,187.846826301422,47.3,0.0379006437181081,0.0433369655483605
"2020-12-07","42011",15791,0,0,1,0.548044176316046,187.846826301422,34.9,0.0433369655483605,0.0486244785691313
"2020-12-14","42011",18056,0,0,1,0.548044176316046,187.846826301422,34.9,0.0486244785691313,0.0535159681453142
"2020-12-21","42011",20259,0,0,1,0.548044176316046,187.846826301422,34.9,0.0535159681453142,0.0581602430863907
"2020-12-28","42011",22297,0,0,1,0.548044176316046,187.846826301422,34.9,0.0581602430863907,0.0636325670479692
"2021-01-04","42011",24232,1.6,0,1,0.548044176316046,187.846826301422,32.6,0.0636325670479692,0.0685912606026277
"2021-01-11","42011",26512,2.9,0.4,1,0.548044176316046,187.846826301422,32.6,0.0685912606026277,0.0722418767191018
"2021-01-18","42011",28578,4.2,0.9,1,0.548044176316046,187.846826301422,32.6,0.0722418767191018,0.0781894288141858
"2021-01-25","42011",30099,6,1.5,1,0.548044176316046,187.846826301422,32.6,0.0781894288141858,0.0804767642244421
"2021-02-01","42011",32577,7.1,2.2,1,0.548044176316046,187.846826301422,29.8,0.0804767642244421,0.0823848771847293
"2021-02-08","42011",33530,8.3,3,1,0.548044176316046,187.846826301422,29.8,0.0823848771847293,0.0840649766466175
"2021-02-15","42011",34325,9.3,4.1,1,0.548044176316046,187.846826301422,29.8,0.0840649766466175,0.0855842665885821
"2021-02-22","42011",35025,10.2,5.4,1,0.548044176316046,187.846826301422,29.8,0.0855842665885821,0.0873123688922384
"2021-03-01","42011",35658,12,6.3,1,0.548044176316046,187.846826301422,43,0.0873123688922384,0.0892036808579068
"2021-03-08","42011",36378,14.7,7.8,1,0.548044176316046,187.846826301422,43,0.0892036808579068,0.0916230240830257
"2021-03-15","42011",37166,17.4,9.3,1,0.548044176316046,187.846826301422,43,0.0916230240830257,0.0943927880530527
"2021-03-22","42011",38174,21.9,11.6,1,0.548044176316046,187.846826301422,43,0.0943927880530527,0.0976665818616462
"2021-03-29","42011",39328,25.2,13,1,0.548044176316046,187.846826301422,43,0.0976665818616462,0.100565953504447
"2021-04-05","42011",40692,28.8,15.8,1,0.548044176316046,187.846826301422,52.4,0.100565953504447,0.104223770047187
"2021-04-12","42011",41900,33,18.9,1,0.548044176316046,187.846826301422,52.4,0.104223770047187,0.107144742968784
"2021-04-19","42011",43424,36.3,21.9,1,0.548044176316046,187.846826301422,52.4,0.107144742968784,0.110010512622347
"2021-04-26","42011",44641,39.9,24.8,1,0.548044176316046,187.846826301422,52.4,0.110010512622347,0.112017031408259
"2021-05-03","42011",45835,42.1,27.8,1,0.548044176316046,187.846826301422,60.7,0.112017031408259,0.113471517513837
"2021-05-10","42011",46671,44.3,31,1,0.548044176316046,187.846826301422,60.7,0.113471517513837,0.114453175627997
"2021-05-17","42011",47277,46.3,34.2,1,0.548044176316046,187.846826301422,60.7,0.114453175627997,0.115154017117813
"2021-05-24","42011",47686,48.1,36.6,1,0.548044176316046,187.846826301422,60.7,0.115154017117813,0.115530839425694
"2021-05-31","42011",47978,49.4,38.3,1,0.548044176316046,187.846826301422,60.7,0.115530839425694,0.115910061875663
"2021-06-07","42011",48135,50.7,40.4,1,0.548044176316046,187.846826301422,70.8,0.115910061875663,0.116152476226593
"2021-06-14","42011",48293,51.8,42.2,1,0.548044176316046,187.846826301422,70.8,0.116152476226593,0.116284484041455
"2021-06-21","42011",48394,52.7,43.2,1,0.548044176316046,187.846826301422,70.8,0.116284484041455,0.116375689440815
"2021-06-28","42011",48449,53.4,44,1,0.548044176316046,187.846826301422,70.8,0.116375689440815,0.116438093135114
"2021-07-05","42011",48487,54.1,44.9,1,0.548044176316046,187.846826301422,75.2,0.116438093135114,0.116606103081302
"2021-07-12","42011",48513,54.8,45.6,1,0.548044176316046,187.846826301422,75.2,0.116606103081302,0.116874918995205
"2021-07-19","42011",48583,55.7,46.7,1,0.548044176316046,187.846826301422,75.2,0.116874918995205,0.117287743434411
"2021-07-26","42011",48695,56.6,47.4,1,0.548044176316046,187.846826301422,75.2,0.117287743434411,0.117914180519487
"2021-08-02","42011",48867,57.4,48,1,0.548044176316046,187.846826301422,75.7,0.117914180519487,0.118991844317184
"2021-08-09","42011",49128,58.3,48.7,1,0.548044176316046,187.846826301422,75.7,0.118991844317184,0.120247118629423
"2021-08-16","42011",49577,59.2,49.4,1,0.548044176316046,187.846826301422,75.7,0.120247118629423,0.121824011981509
"2021-08-23","42011",50100,60.1,50.2,1,0.548044176316046,187.846826301422,75.7,0.121824011981509,0.123705723378824
"2021-08-30","42011",50757,61,51,1,0.548044176316046,187.846826301422,75.7,0.123705723378824,0.125669039607145
"2021-09-06","42011",51541,61.4,51.5,1,0.548044176316046,187.846826301422,67.8,0.125669039607145,0.127754763081974
"2021-09-13","42011",52359,62.2,52.2,1,0.548044176316046,187.846826301422,67.8,0.127754763081974,0.129905290393191
"2021-09-20","42011",53228,63.1,53,1,0.548044176316046,187.846826301422,67.8,0.129905290393191,0.132180625093006
"2021-09-27","42011",54124,64,53.6,1,0.548044176316046,187.846826301422,67.8,0.132180625093006,0.134698374143749
"2021-10-04","42011",55072,64.8,54.2,1,0.548044176316046,187.846826301422,60.3,0.134698374143749,0.13687290287585
"2021-10-11","42011",56121,65.7,54.8,1,0.548044176316046,187.846826301422,60.3,0.13687290287585,0.13915543800193
"2021-10-18","42011",57027,66.7,55.4,1,0.548044176316046,187.846826301422,60.3,0.13915543800193,0.141224360482141
"2021-10-25","42011",57978,68,55.9,1,0.548044176316046,187.846826301422,60.3,0.141224360482141,0.143499695181955
"2021-11-01","42011",58840,69.5,56.4,1,0.548044176316046,187.846826301422,41.5,0.143499695181955,0.147829551509449
"2021-11-08","42011",59788,71.2,56.8,1,0.548044176316046,187.846826301422,41.5,0.147829551509449,0.150844129972494
"2021-11-15","42011",61592,72.7,57.1,1,0.548044176316046,187.846826301422,41.5,0.150844129972494,0.154153925912414
"2021-11-22","42011",62848,73.3,57.2,1,0.548044176316046,187.846826301422,41.5,0.154153925912414,0.159499042343307
"2021-11-29","42011",64227,69.8,51.7,1,0.548044176316046,187.846826301422,41.5,0.159499042343307,0.165684208505144
"2021-12-06","42011",66454,70.9,52.6,1,0.548044176316046,187.846826301422,39.2,0.165684208505144,0.170998123088887
"2021-12-13","42011",69031,71.6,53.2,1,0.548044176316046,187.846826301422,39.2,0.170998123088887,0.175908813801777
"2021-12-20","42011",71245,71.8,55.9,1,0.548044176316046,187.846826301422,39.2,0.175908813801777,0.18747989881001
"2021-12-27","42011",73291,65.5,56.1,1,0.548044176316046,187.846826301422,39.2,0.18747989881001,0.204938532361116
"2022-01-03","42011",78112,66.5,56.7,1,0.548044176316046,187.846826301422,26.7,0.204938532361116,0.222303560370774
"2022-01-10","42011",85386,67.3,57.1,1,0.548044176316046,187.846826301422,26.7,0.222303560370774,0.231335295049467
"2022-01-17","42011",92621,68.2,57.6,1,0.548044176316046,187.846826301422,26.7,0.231335295049467,0.237383653112264
"2022-01-24","42011",96384,68.8,58,1,0.548044176316046,187.846826301422,26.7,0.237383653112264,0.240100613956346
"2022-01-31","42011",98904,69.2,58.5,1,0.548044176316046,187.846826301422,26.7,0.240100613956346,0.241850317538798
"2022-02-07","42011",100036,69.6,58.9,1,0.548044176316046,187.846826301422,33.2,0.241850317538798,0.243067189577623
"2022-02-14","42011",100765,69.9,59.1,1,0.548044176316046,187.846826301422,33.2,0.243067189577623,0.243712827799406
"2022-02-21","42011",101272,70.1,59.4,1,0.548044176316046,187.846826301422,33.2,0.243712827799406,0.244166454654116
