"week","county_fips","lag_cases","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","cases_pcap","next_cases_pcap"
"2020-03-23","28019",0,0,0,0,0.714421027705423,7.68241742057477,61.9,0.000600889316187958,0.000961422905900733
"2020-03-30","28019",5,0,0,0,0.714421027705423,7.68241742057477,61.9,0.000961422905900733,0.00120177863237592
"2020-04-06","28019",8,0,0,0,0.714421027705423,7.68241742057477,60.4,0.00120177863237592,0.0014421343588511
"2020-04-13","28019",10,0,0,0,0.714421027705423,7.68241742057477,60.4,0.0014421343588511,0.00156231222208869
"2020-04-20","28019",12,0,0,0,0.714421027705423,7.68241742057477,60.4,0.00156231222208869,0.00156231222208869
"2020-04-27","28019",13,0,0,0,0.714421027705423,7.68241742057477,60.4,0.00156231222208869,0.00192284581180147
"2020-05-04","28019",13,0,0,0,0.714421027705423,7.68241742057477,69.1,0.00192284581180147,0.00264391299122702
"2020-05-11","28019",16,0,0,0,0.714421027705423,7.68241742057477,69.1,0.00264391299122702,0.00348515803389016
"2020-05-18","28019",22,0,0,0,0.714421027705423,7.68241742057477,69.1,0.00348515803389016,0.00516764811921644
"2020-05-25","28019",29,0,0,0,0.714421027705423,7.68241742057477,69.1,0.00516764811921644,0.00636942675159236
"2020-06-01","28019",43,0,0,0,0.714421027705423,7.68241742057477,77.6,0.00636942675159236,0.00781156111044346
"2020-06-08","28019",53,0,0,0,0.714421027705423,7.68241742057477,77.6,0.00781156111044346,0.00853262828986901
"2020-06-15","28019",65,0,0,0,0.714421027705423,7.68241742057477,77.6,0.00853262828986901,0.00853262828986901
"2020-06-22","28019",71,0,0,0,0.714421027705423,7.68241742057477,77.6,0.00853262828986901,0.00889316187958178
"2020-06-29","28019",71,0,0,0,0.714421027705423,7.68241742057477,77.6,0.00889316187958178,0.00913351760605696
"2020-07-06","28019",74,0,0,0,0.714421027705423,7.68241742057477,82,0.00913351760605696,0.0106958298281457
"2020-07-13","28019",76,0,0,0,0.714421027705423,7.68241742057477,82,0.0106958298281457,0.0126186756399471
"2020-07-20","28019",89,0,0,0,0.714421027705423,7.68241742057477,82,0.0126186756399471,0.0151424107679365
"2020-07-27","28019",105,0,0,0,0.714421027705423,7.68241742057477,82,0.0151424107679365,0.0161038336738373
"2020-08-03","28019",126,0,0,0,0.714421027705423,7.68241742057477,79.4,0.0161038336738373,0.0169450787165004
"2020-08-10","28019",134,0,0,0,0.714421027705423,7.68241742057477,79.4,0.0169450787165004,0.0180266794856387
"2020-08-17","28019",141,0,0,0,0.714421027705423,7.68241742057477,79.4,0.0180266794856387,0.0188679245283019
"2020-08-24","28019",150,0,0,0,0.714421027705423,7.68241742057477,79.4,0.0188679245283019,0.0194688138444898
"2020-08-31","28019",157,0,0,0,0.714421027705423,7.68241742057477,79.4,0.0194688138444898,0.0209109482033409
"2020-09-07","28019",162,0,0,0,0.714421027705423,7.68241742057477,74,0.0209109482033409,0.0215118375195289
"2020-09-14","28019",174,0,0,0,0.714421027705423,7.68241742057477,74,0.0215118375195289,0.022353082562192
"2020-09-21","28019",179,0,0,0,0.714421027705423,7.68241742057477,74,0.022353082562192,0.0227136161519048
"2020-09-28","28019",186,0,0,0,0.714421027705423,7.68241742057477,74,0.0227136161519048,0.023554861194568
"2020-10-05","28019",189,0,0,0,0.714421027705423,7.68241742057477,63.3,0.023554861194568,0.0243961062372311
"2020-10-12","28019",196,0,0,0,0.714421027705423,7.68241742057477,63.3,0.0243961062372311,0.0249969955534191
"2020-10-19","28019",203,0,0,0,0.714421027705423,7.68241742057477,63.3,0.0249969955534191,0.0260785963225574
"2020-10-26","28019",208,0,0,0,0.714421027705423,7.68241742057477,63.3,0.0260785963225574,0.0276409085446461
"2020-11-02","28019",217,0,0,0,0.714421027705423,7.68241742057477,55.9,0.0276409085446461,0.0316067780314866
"2020-11-09","28019",230,0,0,0,0.714421027705423,7.68241742057477,55.9,0.0316067780314866,0.0366542482874654
"2020-11-16","28019",263,0,0,0,0.714421027705423,7.68241742057477,55.9,0.0366542482874654,0.0414613628169691
"2020-11-23","28019",305,0,0,0,0.714421027705423,7.68241742057477,55.9,0.0414613628169691,0.0466290109361856
"2020-11-30","28019",345,0,0,0,0.714421027705423,7.68241742057477,55.9,0.0466290109361856,0.0510755918759764
"2020-12-07","28019",388,0,0,0,0.714421027705423,7.68241742057477,45.7,0.0510755918759764,0.0542002163201538
"2020-12-14","28019",425,0,0,0,0.714421027705423,7.68241742057477,45.7,0.0542002163201538,0.0584064415334695
"2020-12-21","28019",451,0,0,0,0.714421027705423,7.68241742057477,45.7,0.0584064415334695,0.0644153346953491
"2020-12-28","28019",486,0,0,0,0.714421027705423,7.68241742057477,45.7,0.0644153346953491,0.0687417377719024
"2021-01-04","28019",536,0,0,0,0.714421027705423,7.68241742057477,45.5,0.0687417377719024,0.0724672515322678
"2021-01-11","28019",572,0,0,0,0.714421027705423,7.68241742057477,45.5,0.0724672515322678,0.0765532988823459
"2021-01-18","28019",603,0,0,0,0.714421027705423,7.68241742057477,45.5,0.0765532988823459,0.0796779233265233
"2021-01-25","28019",637,4.5,0.6,0,0.714421027705423,7.68241742057477,45.5,0.0796779233265233,0.0812402355486119
"2021-02-01","28019",663,5.9,1.1,0,0.714421027705423,7.68241742057477,42.2,0.0812402355486119,0.0829227256339382
"2021-02-08","28019",676,6.6,3,0,0.714421027705423,7.68241742057477,42.2,0.0829227256339382,0.083283259223651
"2021-02-15","28019",690,6.6,3,0,0.714421027705423,7.68241742057477,42.2,0.083283259223651,0.0835236149501262
"2021-02-22","28019",693,8.4,5,0,0.714421027705423,7.68241742057477,42.2,0.0835236149501262,0.0844850378560269
"2021-03-01","28019",695,10.2,6.2,0,0.714421027705423,7.68241742057477,59,0.0844850378560269,0.0861675279413532
"2021-03-08","28019",703,12.1,7.1,0,0.714421027705423,7.68241742057477,59,0.0861675279413532,0.0864078836678284
"2021-03-15","28019",717,13.7,8.3,0,0.714421027705423,7.68241742057477,59,0.0864078836678284,0.0868885951207787
"2021-03-22","28019",719,16.4,10.2,0,0.714421027705423,7.68241742057477,59,0.0868885951207787,0.0871289508472539
"2021-03-29","28019",723,17.6,11.9,0,0.714421027705423,7.68241742057477,59,0.0871289508472539,0.0874894844369667
"2021-04-05","28019",725,18.7,13.7,0,0.714421027705423,7.68241742057477,60,0.0874894844369667,0.0894123302487682
"2021-04-12","28019",728,19.8,15.6,0,0.714421027705423,7.68241742057477,60,0.0894123302487682,0.0897728638384809
"2021-04-19","28019",744,20,16.6,0,0.714421027705423,7.68241742057477,60,0.0897728638384809,0.0903737531546689
"2021-04-26","28019",747,20.2,17.8,0,0.714421027705423,7.68241742057477,60,0.0903737531546689,0.0914553539238072
"2021-05-03","28019",752,20.7,19.4,0,0.714421027705423,7.68241742057477,68,0.0914553539238072,0.09181588751352
"2021-05-10","28019",761,20.9,19.8,0,0.714421027705423,7.68241742057477,68,0.09181588751352,0.0927773104194207
"2021-05-17","28019",764,21.3,20.1,0,0.714421027705423,7.68241742057477,68,0.0927773104194207,0.0947001562312222
"2021-05-24","28019",772,21.8,20.7,0,0.714421027705423,7.68241742057477,68,0.0947001562312222,0.0947001562312222
"2021-05-31","28019",788,22,20.8,0,0.714421027705423,7.68241742057477,68,0.0947001562312222,0.0949405119576974
"2021-06-07","28019",788,22.3,21.2,0,0.714421027705423,7.68241742057477,77.3,0.0949405119576974,0.095060689820935
"2021-06-14","28019",790,22.6,21.7,0,0.714421027705423,7.68241742057477,77.3,0.095060689820935,0.0951808676841726
"2021-06-21","28019",791,22.8,22,0,0.714421027705423,7.68241742057477,77.3,0.0951808676841726,0.0959019348635981
"2021-06-28","28019",792,23.1,22.5,0,0.714421027705423,7.68241742057477,77.3,0.0959019348635981,0.0963826463165485
"2021-07-05","28019",798,25.3,23.4,0,0.714421027705423,7.68241742057477,80.4,0.0963826463165485,0.0965028241797861
"2021-07-12","28019",802,25.9,23.7,0,0.714421027705423,7.68241742057477,80.4,0.0965028241797861,0.097704602812162
"2021-07-19","28019",803,26.7,24,0,0.714421027705423,7.68241742057477,80.4,0.097704602812162,0.0992669150342507
"2021-07-26","28019",813,27.5,24.2,0,0.714421027705423,7.68241742057477,80.4,0.0992669150342507,0.10227136161519
"2021-08-02","28019",826,28.9,24.6,0,0.714421027705423,7.68241742057477,80.5,0.10227136161519,0.109602211272684
"2021-08-09","28019",851,30.1,25.2,0,0.714421027705423,7.68241742057477,80.5,0.109602211272684,0.12077875255378
"2021-08-16","28019",912,31.3,25.9,0,0.714421027705423,7.68241742057477,80.5,0.12077875255378,0.127028001442134
"2021-08-23","28019",1005,32,26.7,0,0.714421027705423,7.68241742057477,80.5,0.127028001442134,0.139646677082081
"2021-08-30","28019",1057,33.9,27.8,0,0.714421027705423,7.68241742057477,80.5,0.139646677082081,0.144814325201298
"2021-09-06","28019",1162,34.3,28.7,0,0.714421027705423,7.68241742057477,74.4,0.144814325201298,0.150102151183752
"2021-09-13","28019",1205,34.7,29.3,0,0.714421027705423,7.68241742057477,74.4,0.150102151183752,0.152625886311741
"2021-09-20","28019",1249,35.1,30.4,0,0.714421027705423,7.68241742057477,74.4,0.152625886311741,0.155630332892681
"2021-09-27","28019",1270,35.4,30.7,0,0.714421027705423,7.68241742057477,74.4,0.155630332892681,0.158875135200096
"2021-10-04","28019",1295,35.5,31.1,0,0.714421027705423,7.68241742057477,67.2,0.158875135200096,0.159836558105997
"2021-10-11","28019",1322,35.9,31.5,0,0.714421027705423,7.68241742057477,67.2,0.159836558105997,0.160317269558947
"2021-10-18","28019",1330,36.6,32.2,0,0.714421027705423,7.68241742057477,67.2,0.160317269558947,0.161879581781036
"2021-10-25","28019",1334,36.9,32.4,0,0.714421027705423,7.68241742057477,67.2,0.161879581781036,0.162480471097224
"2021-11-01","28019",1347,37.3,32.6,0,0.714421027705423,7.68241742057477,51.1,0.162480471097224,0.162961182550174
"2021-11-08","28019",1352,37.7,32.8,0,0.714421027705423,7.68241742057477,51.1,0.162961182550174,0.163922605456075
"2021-11-15","28019",1356,38,33,0,0.714421027705423,7.68241742057477,51.1,0.163922605456075,0.164042783319313
"2021-11-22","28019",1364,38.1,33.1,0,0.714421027705423,7.68241742057477,51.1,0.164042783319313,0.164643672635501
"2021-11-29","28019",1365,38.5,33.3,0,0.714421027705423,7.68241742057477,51.1,0.164643672635501,0.166326162720827
"2021-12-06","28019",1370,38.8,33.6,0,0.714421027705423,7.68241742057477,58.3,0.166326162720827,0.16716740776349
"2021-12-13","28019",1384,39,33.9,0,0.714421027705423,7.68241742057477,58.3,0.16716740776349,0.167527941353203
