"week","county_fips","dose1_pct","fully_vacc_pct","Metro_status","conservative_pct","pop_density","temp","postal","cases_pcap"
"2020-03-30","29121",0,0,0,0.78534966819806,7.35090717451952,45.7,"2302",0.000196669725973515
"2020-04-06","29121",0,0,0,0.78534966819806,7.35090717451952,51.4,"2302",-6.5556575324505e-05
"2020-04-13","29121",0,0,0,0.78534966819806,7.35090717451952,51.4,"2302",0
"2020-04-20","29121",0,0,0,0.78534966819806,7.35090717451952,51.4,"2302",0
"2020-04-27","29121",0,0,0,0.78534966819806,7.35090717451952,51.4,"2302",0
"2020-05-04","29121",0,0,0,0.78534966819806,7.35090717451952,60.8,"2302",6.5556575324505e-05
"2020-05-11","29121",0,0,0,0.78534966819806,7.35090717451952,60.8,"2302",-6.5556575324505e-05
"2020-05-18","29121",0,0,0,0.78534966819806,7.35090717451952,60.8,"2302",0
"2020-05-25","29121",0,0,0,0.78534966819806,7.35090717451952,60.8,"2302",0.00013111315064901
"2020-06-01","29121",0,0,0,0.78534966819806,7.35090717451952,73.9,"2302",0.00013111315064901
"2020-06-08","29121",0,0,0,0.78534966819806,7.35090717451952,73.9,"2302",6.5556575324505e-05
"2020-06-15","29121",0,0,0,0.78534966819806,7.35090717451952,73.9,"2302",0
"2020-06-22","29121",0,0,0,0.78534966819806,7.35090717451952,73.9,"2302",6.5556575324505e-05
"2020-06-29","29121",0,0,0,0.78534966819806,7.35090717451952,73.9,"2302",0
"2020-07-06","29121",0,0,0,0.78534966819806,7.35090717451952,77.3,"2302",0.00111446178051659
"2020-07-13","29121",0,0,0,0.78534966819806,7.35090717451952,77.3,"2302",0.000721122328569555
"2020-07-20","29121",0,0,0,0.78534966819806,7.35090717451952,77.3,"2302",0.000196669725973515
"2020-07-27","29121",0,0,0,0.78534966819806,7.35090717451952,77.3,"2302",0.000917792054543071
"2020-08-03","29121",0,0,0,0.78534966819806,7.35090717451952,73.4,"2302",0.000327782876622525
"2020-08-10","29121",0,0,0,0.78534966819806,7.35090717451952,73.4,"2302",0.000721122328569555
"2020-08-17","29121",0,0,0,0.78534966819806,7.35090717451952,73.4,"2302",0.00013111315064901
"2020-08-24","29121",0,0,0,0.78534966819806,7.35090717451952,73.4,"2302",0.000327782876622525
"2020-08-31","29121",0,0,0,0.78534966819806,7.35090717451952,73.4,"2302",0.000590009177920545
"2020-09-07","29121",0,0,0,0.78534966819806,7.35090717451952,64.4,"2302",0.0012455749311656
"2020-09-14","29121",0,0,0,0.78534966819806,7.35090717451952,64.4,"2302",0.0026222630129802
"2020-09-21","29121",0,0,0,0.78534966819806,7.35090717451952,64.4,"2302",0.000590009177920545
"2020-09-28","29121",0,0,0,0.78534966819806,7.35090717451952,64.4,"2302",0.000983348629867576
"2020-10-05","29121",0,0,0,0.78534966819806,7.35090717451952,51,"2302",0.000917792054543071
"2020-10-12","29121",0,0,0,0.78534966819806,7.35090717451952,51,"2302",0.000786678903894061
"2020-10-19","29121",0,0,0,0.78534966819806,7.35090717451952,51,"2302",0.000721122328569555
"2020-10-26","29121",0,0,0,0.78534966819806,7.35090717451952,51,"2302",0.00308115904025174
"2020-11-02","29121",0,0,0,0.78534966819806,7.35090717451952,47.8,"2302",0.00550675232725842
"2020-11-09","29121",0,0,0,0.78534966819806,7.35090717451952,47.8,"2302",0.00708011013504654
"2020-11-16","29121",0,0,0,0.78534966819806,7.35090717451952,47.8,"2302",0.00970237314802675
"2020-11-23","29121",0,0,0,0.78534966819806,7.35090717451952,47.8,"2302",0.00557230890258293
"2020-11-30","29121",0,0,0,0.78534966819806,7.35090717451952,47.8,"2302",0.00373672479349679
"2020-12-07","29121",0,0,0,0.78534966819806,7.35090717451952,32.9,"2302",0.00249114986233119
"2020-12-14","29121",0,0,0,0.78534966819806,7.35090717451952,32.9,"2302",0.0051789694506359
"2020-12-21","29121",0,0,0,0.78534966819806,7.35090717451952,32.9,"2302",0.00242559328700669
"2020-12-28","29121",0,0,0,0.78534966819806,7.35090717451952,32.9,"2302",0.00380228136882129
"2021-01-04","29121",0,0,0,0.78534966819806,7.35090717451952,30,"2302",0.00445784712206634
"2021-01-11","29121",0,0,0,0.78534966819806,7.35090717451952,30,"2302",0.00327782876622525
"2021-01-18","29121",0,0,0,0.78534966819806,7.35090717451952,30,"2302",0.00472007342336436
"2021-01-25","29121",4.4,0.8,0,0.78534966819806,7.35090717451952,30,"2302",0.00183558410908614
"2021-02-01","29121",8.5,1.2,0,0.78534966819806,7.35090717451952,19.5,"2302",0.0012455749311656
"2021-02-08","29121",10.6,2.5,0,0.78534966819806,7.35090717451952,19.5,"2302",0.000590009177920545
"2021-02-15","29121",12.1,4.2,0,0.78534966819806,7.35090717451952,19.5,"2302",0.00052445260259604
"2021-02-22","29121",15.3,7.5,0,0.78534966819806,7.35090717451952,19.5,"2302",0.000721122328569555
