"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","46097",0,0,0,0.718804920913884,1.50941189725514,34,0.00358905338716913
"2020-12-14","46097",0,0,0,0.718804920913884,1.50941189725514,34,0.00224315836698071
"2020-12-21","46097",0,0,0,0.718804920913884,1.50941189725514,34,0.00224315836698071
"2020-12-28","46097",0,0,0,0.718804920913884,1.50941189725514,34,0.00179452669358457
"2021-01-04","46097",0,0,0,0.718804920913884,1.50941189725514,32.1,0.00717810677433827
"2021-01-11","46097",0,0,0,0.718804920913884,1.50941189725514,32.1,0.00448631673396142
"2021-01-18","46097",0,0,0,0.718804920913884,1.50941189725514,32.1,0.00358905338716913
"2021-01-25","46097",0,0,0,0.718804920913884,1.50941189725514,32.1,0.00224315836698071
"2021-02-01","46097",0,11.4,4.4,0.718804920913884,1.50941189725514,31.5,0.00134589502018843
"2021-02-08","46097",0,13.8,5.3,0.718804920913884,1.50941189725514,31.5,0
"2021-02-15","46097",0,15,6.5,0.718804920913884,1.50941189725514,31.5,0.000448631673396142
"2021-02-22","46097",0,17.3,9.3,0.718804920913884,1.50941189725514,31.5,0.000448631673396142
"2021-03-01","46097",0,19.4,9.9,0.718804920913884,1.50941189725514,45.4,0.00134589502018843
"2021-03-08","46097",0,23,13.5,0.718804920913884,1.50941189725514,45.4,0.000897263346792284
"2021-03-15","46097",0,26.1,17.2,0.718804920913884,1.50941189725514,45.4,0.00269179004037685
"2021-03-22","46097",0,30.4,22.1,0.718804920913884,1.50941189725514,45.4,0.00314042171377299
"2021-03-29","46097",0,33.8,26.4,0.718804920913884,1.50941189725514,45.4,0.00134589502018843
"2021-04-05","46097",0,36.5,31,0.718804920913884,1.50941189725514,49.9,0.00134589502018843
"2021-04-12","46097",0,37.6,32.7,0.718804920913884,1.50941189725514,49.9,0.000448631673396142
"2021-04-19","46097",0,38.3,35.2,0.718804920913884,1.50941189725514,49.9,0.000448631673396142
"2021-04-26","46097",0,38.8,36.6,0.718804920913884,1.50941189725514,49.9,0.000448631673396142
"2021-05-03","46097",0,39.4,37.4,0.718804920913884,1.50941189725514,58.6,0.00269179004037685
"2021-05-10","46097",0,39.8,38,0.718804920913884,1.50941189725514,58.6,0
"2021-05-17","46097",0,40.5,38.6,0.718804920913884,1.50941189725514,58.6,0
"2021-05-24","46097",0,40.7,38.8,0.718804920913884,1.50941189725514,58.6,0.000897263346792284
"2021-05-31","46097",0,40.9,39,0.718804920913884,1.50941189725514,58.6,0.000448631673396142
"2021-06-07","46097",0,41.2,39.6,0.718804920913884,1.50941189725514,69.1,0
"2021-06-14","46097",0,41.4,40,0.718804920913884,1.50941189725514,69.1,0
"2021-06-21","46097",0,42.2,40.2,0.718804920913884,1.50941189725514,69.1,0
"2021-06-28","46097",0,42.4,40.4,0.718804920913884,1.50941189725514,69.1,0
"2021-07-05","46097",0,42.5,40.6,0.718804920913884,1.50941189725514,71.6,0
"2021-07-12","46097",0,42.6,41.3,0.718804920913884,1.50941189725514,71.6,-0.000448631673396142
"2021-07-19","46097",0,43,41.4,0.718804920913884,1.50941189725514,71.6,0
"2021-07-26","46097",0,43.4,41.6,0.718804920913884,1.50941189725514,71.6,0
"2021-08-02","46097",0,44.3,42.1,0.718804920913884,1.50941189725514,73.6,0.000897263346792284
"2021-08-09","46097",0,44.9,42.2,0.718804920913884,1.50941189725514,73.6,0
"2021-08-16","46097",0,45.5,42.7,0.718804920913884,1.50941189725514,73.6,0
"2021-08-23","46097",0,45.9,43.3,0.718804920913884,1.50941189725514,73.6,0.00179452669358457
"2021-08-30","46097",0,46.8,43.7,0.718804920913884,1.50941189725514,73.6,0.00179452669358457
"2021-09-06","46097",0,47.5,44,0.718804920913884,1.50941189725514,65.2,0.00179452669358457
"2021-09-13","46097",0,48,44.3,0.718804920913884,1.50941189725514,65.2,0.000448631673396142
"2021-09-20","46097",0,48.4,44.9,0.718804920913884,1.50941189725514,65.2,0.00134589502018843
"2021-09-27","46097",0,48.6,45.4,0.718804920913884,1.50941189725514,65.2,0.000897263346792284
"2021-10-04","46097",0,48.9,45.7,0.718804920913884,1.50941189725514,58.8,0.00269179004037685
"2021-10-11","46097",0,49.1,45.9,0.718804920913884,1.50941189725514,58.8,0.00762673844773441
"2021-10-18","46097",0,54.1,47.9,0.718804920913884,1.50941189725514,58.8,0
"2021-10-25","46097",0,54.5,48,0.718804920913884,1.50941189725514,58.8,0.00224315836698071
"2021-11-01","46097",0,55.1,49,0.718804920913884,1.50941189725514,40.5,0.00134589502018843
"2021-11-08","46097",0,55.6,49.3,0.718804920913884,1.50941189725514,40.5,0.000448631673396142
"2021-11-15","46097",0,56.8,49.8,0.718804920913884,1.50941189725514,40.5,0.00269179004037685
"2021-11-22","46097",0,57.7,50.2,0.718804920913884,1.50941189725514,40.5,0.000448631673396142
"2021-11-29","46097",0,58.4,50.6,0.718804920913884,1.50941189725514,40.5,0.00134589502018843
"2021-12-06","46097",0,59,50.9,0.718804920913884,1.50941189725514,43.1,0.00134589502018843
"2021-12-13","46097",0,59.6,51.2,0.718804920913884,1.50941189725514,43.1,0.00269179004037685
"2021-12-20","46097",0,60.2,51.4,0.718804920913884,1.50941189725514,43.1,0.00179452669358457
"2021-12-27","46097",0,60.5,51.6,0.718804920913884,1.50941189725514,43.1,0.00134589502018843
"2022-01-03","46097",0,61.3,52,0.718804920913884,1.50941189725514,27.1,0.00717810677433827
"2022-01-10","46097",0,61.8,52.4,0.718804920913884,1.50941189725514,27.1,0.00986989681471512
"2022-01-17","46097",0,62.5,52.8,0.718804920913884,1.50941189725514,27.1,0.00717810677433827
"2022-01-24","46097",0,62.8,53,0.718804920913884,1.50941189725514,27.1,0.00358905338716913
"2022-01-31","46097",0,63.2,53.2,0.718804920913884,1.50941189725514,27.1,0.00179452669358457
"2022-02-07","46097",0,63.5,53.7,0.718804920913884,1.50941189725514,35.6,0.000448631673396142
"2022-02-14","46097",0,63.7,53.8,0.718804920913884,1.50941189725514,35.6,0.00134589502018843
"2022-02-21","46097",0,63.8,54,0.718804920913884,1.50941189725514,35.6,-0.000448631673396142
"2022-02-28","46097",0,63.9,54.2,0.718804920913884,1.50941189725514,35.6,0
