"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","35033",0,0,0,0.341399851079672,0.914618966858049,40,0.00284900284900285
"2020-12-14","35033",0,0,0,0.341399851079672,0.914618966858049,40,0.00350646504492658
"2020-12-21","35033",0,0,0,0.341399851079672,0.914618966858049,40,0.00635546789392943
"2020-12-28","35033",0,0,0,0.341399851079672,0.914618966858049,40,0.00284900284900285
"2021-01-04","35033",0,0,0,0.341399851079672,0.914618966858049,39.7,0.0019723865877712
"2021-01-11","35033",0,0,0,0.341399851079672,0.914618966858049,39.7,0.00175323252246329
"2021-01-18","35033",0,0,0,0.341399851079672,0.914618966858049,39.7,0.000438308130615823
"2021-01-25","35033",0,0,0,0.341399851079672,0.914618966858049,39.7,0.000876616261231646
"2021-02-01","35033",0,0,0,0.341399851079672,0.914618966858049,38.5,0.000657462195923734
"2021-02-08","35033",0,0,0,0.341399851079672,0.914618966858049,38.5,0.000219154065307911
"2021-02-15","35033",0,0,0,0.341399851079672,0.914618966858049,38.5,0.000657462195923734
"2021-02-22","35033",0,0,6,0.341399851079672,0.914618966858049,38.5,0.00153407845715538
"2021-03-01","35033",0,0,8.5,0.341399851079672,0.914618966858049,41,0.000219154065307911
"2021-03-08","35033",0,12.9,10.7,0.341399851079672,0.914618966858049,41,0.000876616261231646
"2021-03-15","35033",0,15.2,11.8,0.341399851079672,0.914618966858049,41,0.000438308130615823
"2021-03-22","35033",0,19.5,15.7,0.341399851079672,0.914618966858049,41,0
"2021-03-29","35033",0,20.3,18.5,0.341399851079672,0.914618966858049,41,0
"2021-04-05","35033",0,21.6,22.9,0.341399851079672,0.914618966858049,50.5,0.000219154065307911
"2021-04-12","35033",0,0,24.5,0.341399851079672,0.914618966858049,50.5,0
"2021-04-19","35033",0,0,28.4,0.341399851079672,0.914618966858049,50.5,0
"2021-04-26","35033",0,0,29.4,0.341399851079672,0.914618966858049,50.5,0.000219154065307911
"2021-05-03","35033",0,0,30.6,0.341399851079672,0.914618966858049,55.3,0
"2021-05-10","35033",0,0,31.7,0.341399851079672,0.914618966858049,55.3,0
"2021-05-17","35033",0,0,32.9,0.341399851079672,0.914618966858049,55.3,0.000219154065307911
"2021-05-24","35033",0,0,34.1,0.341399851079672,0.914618966858049,55.3,0
"2021-05-31","35033",0,0,34.5,0.341399851079672,0.914618966858049,55.3,0.000219154065307911
"2021-06-07","35033",0,0,36.7,0.341399851079672,0.914618966858049,65.5,0.000219154065307911
"2021-06-14","35033",0,0,37.7,0.341399851079672,0.914618966858049,65.5,0
"2021-06-21","35033",0,0,38.2,0.341399851079672,0.914618966858049,65.5,0.000219154065307911
"2021-06-28","35033",0,0,39.2,0.341399851079672,0.914618966858049,65.5,0.000219154065307911
"2021-07-05","35033",0,0,39.5,0.341399851079672,0.914618966858049,72.4,0
"2021-07-12","35033",0,0,39.9,0.341399851079672,0.914618966858049,72.4,0.000438308130615823
"2021-07-19","35033",0,0,40.4,0.341399851079672,0.914618966858049,72.4,0.000219154065307911
"2021-07-26","35033",0,0,40.7,0.341399851079672,0.914618966858049,72.4,0.000219154065307911
"2021-08-02","35033",0,0,41.3,0.341399851079672,0.914618966858049,69.1,0.000876616261231646
"2021-08-09","35033",0,0,41.4,0.341399851079672,0.914618966858049,69.1,0.000657462195923734
"2021-08-16","35033",0,0,41.9,0.341399851079672,0.914618966858049,69.1,0.00306815691431076
"2021-08-23","35033",0,0,42.4,0.341399851079672,0.914618966858049,69.1,0.00262984878369494
"2021-08-30","35033",0,0,42.6,0.341399851079672,0.914618966858049,69.1,0.00175323252246329
"2021-09-06","35033",0,0,43.2,0.341399851079672,0.914618966858049,63.4,0.00394477317554241
"2021-09-13","35033",0,0,44.3,0.341399851079672,0.914618966858049,63.4,0.0037256191102345
"2021-09-20","35033",0,0,44.6,0.341399851079672,0.914618966858049,63.4,0.0037256191102345
"2021-09-27","35033",0,0,45,0.341399851079672,0.914618966858049,63.4,0.00657462195923734
"2021-10-04","35033",0,0,45.6,0.341399851079672,0.914618966858049,49.9,0.00547885163269779
"2021-10-11","35033",0,0,45.9,0.341399851079672,0.914618966858049,49.9,0.00613631382862152
"2021-10-18","35033",0,0,46.3,0.341399851079672,0.914618966858049,49.9,0.00219154065307911
"2021-10-25","35033",0,65.9,58.5,0.341399851079672,0.914618966858049,49.9,0.0019723865877712
"2021-11-01","35033",0,66.4,58.9,0.341399851079672,0.914618966858049,45.7,0.00153407845715538
"2021-11-08","35033",0,67.2,59.1,0.341399851079672,0.914618966858049,45.7,0.000657462195923734
"2021-11-15","35033",0,68.5,59.3,0.341399851079672,0.914618966858049,45.7,0.00131492439184747
