"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","01097",1,0,0,0.552745080911096,130.229928949949,50.7,0.00313510619569333
"2020-12-14","01097",1,0,0,0.552745080911096,130.229928949949,50.7,0.00312063647479013
"2020-12-21","01097",1,0,0,0.552745080911096,130.229928949949,50.7,0.003545081621284
"2020-12-28","01097",1,0,0,0.552745080911096,130.229928949949,50.7,0.00420586554253013
"2021-01-04","01097",1,1.2,0.3,0.552745080911096,130.229928949949,51.2,0.00459895962706706
"2021-01-11","01097",1,1.6,0.6,0.552745080911096,130.229928949949,51.2,0.00395746866702519
"2021-01-18","01097",1,3.3,0.9,0.552745080911096,130.229928949949,51.2,0.003364210109994
"2021-01-25","01097",1,5.1,1.2,0.552745080911096,130.229928949949,51.2,0.00347273301676799
"2021-02-01","01097",1,7.2,1.6,0.552745080911096,130.229928949949,50.6,0.00248396875504933
"2021-02-08","01097",1,9.3,2.9,0.552745080911096,130.229928949949,50.6,0.0018087151129
"2021-02-15","01097",1,10.4,4.6,0.552745080911096,130.229928949949,50.6,0.00121786817601933
"2021-02-22","01097",1,11.6,6.6,0.552745080911096,130.229928949949,50.6,0.00184006617485693
"2021-03-01","01097",1,13.2,8.8,0.552745080911096,130.229928949949,62.9,0.000759660347417999
"2021-03-08","01097",1,15.1,10,0.552745080911096,130.229928949949,62.9,0.000709016324256799
"2021-03-15","01097",1,17.1,11,0.552745080911096,130.229928949949,62.9,0.00126127733872893
"2021-03-22","01097",1,19.2,12.3,0.552745080911096,130.229928949949,62.9,0.000504028611461466
"2021-03-29","01097",1,20.8,13.8,0.552745080911096,130.229928949949,62.9,0.0003400384412252
"2021-04-05","01097",1,22.1,15.9,0.552745080911096,130.229928949949,64.4,0.000417210286042266
"2021-04-12","01097",1,23.1,18.1,0.552745080911096,130.229928949949,64.4,0.00328703826517693
"2021-04-19","01097",1,23.9,20,0.552745080911096,130.229928949949,64.4,0.00356678620263879
"2021-04-26","01097",1,24.6,21.2,0.552745080911096,130.229928949949,64.4,0.000547437774171066
"2021-05-03","01097",1,25.4,22.3,0.552745080911096,130.229928949949,72.2,0.000335215200924133
"2021-05-10","01097",1,26.1,23.1,0.552745080911096,130.229928949949,72.2,0.000752425486966399
"2021-05-17","01097",1,26.7,23.7,0.552745080911096,130.229928949949,72.2,0.000337626821074666
"2021-05-24","01097",1,26.9,24,0.552745080911096,130.229928949949,72.2,0.000308687379268266
"2021-05-31","01097",1,27.1,24.2,0.552745080911096,130.229928949949,72.2,0.000511263471913066
"2021-06-07","01097",1,27.7,25,0.552745080911096,130.229928949949,79.2,0.000390682464386399
"2021-06-14","01097",1,29.7,26.5,0.552745080911096,130.229928949949,79.2,0.000434091627095999
"2021-06-21","01097",1,30.5,27,0.552745080911096,130.229928949949,79.2,0.000327980340472533
"2021-06-28","01097",1,31.3,27.4,0.552745080911096,130.229928949949,79.2,0.000441326487547599
"2021-07-05","01097",1,31.8,27.8,0.552745080911096,130.229928949949,80.8,0.0014252675089652
"2021-07-12","01097",1,32.3,28.2,0.552745080911096,130.229928949949,80.8,0.00223316025939386
"2021-07-19","01097",1,33.1,28.5,0.552745080911096,130.229928949949,80.8,0.00452902264270159
"2021-07-26","01097",1,34.8,28.9,0.552745080911096,130.229928949949,80.8,0.00750737352861026
"2021-08-02","01097",1,36.6,29.3,0.552745080911096,130.229928949949,81.3,0.00899051992118825
"2021-08-09","01097",1,38.5,30.1,0.552745080911096,130.229928949949,81.3,0.0103892596084976
"2021-08-16","01097",1,40.3,31.5,0.552745080911096,130.229928949949,81.3,0.00725415341280426
"2021-08-23","01097",1,42.3,33.3,0.552745080911096,130.229928949949,81.3,0.00719386290904092
"2021-08-30","01097",1,43.3,34.8,0.552745080911096,130.229928949949,81.3,0.00579753484188212
"2021-09-06","01097",1,44.2,36.2,0.552745080911096,130.229928949949,76,0.00853472371273745
"2021-09-13","01097",1,49.9,40.2,0.552745080911096,130.229928949949,76,0.0028433001574788
"2021-09-20","01097",1,50.4,41,0.552745080911096,130.229928949949,76,0.00185694751591066
"2021-09-27","01097",1,50.8,41.6,0.552745080911096,130.229928949949,76,0.0013239794626428
"2021-10-04","01097",1,51.3,42.2,0.552745080911096,130.229928949949,70.7,0.00100323398262187
"2021-10-11","01097",1,51.6,42.7,0.552745080911096,130.229928949949,70.7,0.0010924639281916
"2021-10-18","01097",1,52.2,43.1,0.552745080911096,130.229928949949,70.7,0.000819950851181332
"2021-10-25","01097",1,52.7,43.5,0.552745080911096,130.229928949949,70.7,0.000930885378105865
"2021-11-01","01097",1,53.1,43.9,0.552745080911096,130.229928949949,56.8,0.00134086080369653
"2021-11-08","01097",1,53.5,44.3,0.552745080911096,130.229928949949,56.8,0.000434091627095999
"2021-11-15","01097",1,54,44.6,0.552745080911096,130.229928949949,56.8,0.000834420572084532
"2021-11-22","01097",1,54.3,44.9,0.552745080911096,130.229928949949,56.8,0.000286982797913466
"2021-11-29","01097",1,55.2,45.4,0.552745080911096,130.229928949949,56.8,0.000482324030106666
"2021-12-06","01097",1,55.7,45.8,0.552745080911096,130.229928949949,62.2,0.000561907495074266
"2021-12-13","01097",1,56,46.1,0.552745080911096,130.229928949949,62.2,0.000651137440643999
"2021-12-20","01097",1,56.4,46.5,0.552745080911096,130.229928949949,62.2,0.00196305880253413
"2021-12-27","01097",1,56.8,46.7,0.552745080911096,130.229928949949,62.2,0.0116818880091834
"2022-01-03","01097",1,57.4,47.1,0.552745080911096,130.229928949949,49,0.0179086912378605
"2022-01-10","01097",1,57.8,47.3,0.552745080911096,130.229928949949,49,0.0189119252204824
"2022-01-17","01097",1,58.7,47.9,0.552745080911096,130.229928949949,49,0.0161867944503797
"2022-01-24","01097",1,59,48.2,0.552745080911096,130.229928949949,49,0.0105339568175296
"2022-01-31","01097",1,59.2,48.4,0.552745080911096,130.229928949949,49,0.00518257170349613
"2022-02-07","01097",1,59.4,48.6,0.552745080911096,130.229928949949,55,0.00371148341167079
"2022-02-14","01097",1,59.5,48.8,0.552745080911096,130.229928949949,55,0.00177012919049146
"2022-02-21","01097",1,59.6,48.9,0.552745080911096,130.229928949949,55,0.00184730103530853
"2022-02-28","01097",1,59.7,49,0.552745080911096,130.229928949949,55,0.00147349991197586
