"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","13049",0,0,0,0.758431887866842,6.42590548774051,28.2,0.00439035662019564
"2020-12-14","13049",0,0,0,0.758431887866842,6.42590548774051,28.2,0.00346607101594393
"2020-12-21","13049",0,0,0,0.758431887866842,6.42590548774051,28.2,0.00516059462373874
"2020-12-28","13049",0,0,0,0.758431887866842,6.42590548774051,28.2,0.00369714241700686
"2021-01-04","13049",0,0,0,0.758431887866842,6.42590548774051,25.1,0.00508357082338443
"2021-01-11","13049",0,0,0,0.758431887866842,6.42590548774051,25.1,0.00423630901948702
"2021-01-18","13049",0,0,0,0.758431887866842,6.42590548774051,25.1,0.00231071401062928
"2021-01-25","13049",0,0,0,0.758431887866842,6.42590548774051,25.1,0.00254178541169221
"2021-02-01","13049",0,1,0.2,0.758431887866842,6.42590548774051,14,0.00238773781098359
"2021-02-08","13049",0,1.2,0.4,0.758431887866842,6.42590548774051,14,0.00107833320496033
"2021-02-15","13049",0,1.3,0.6,0.758431887866842,6.42590548774051,14,0.00123238080566895
"2021-02-22","13049",0,1.5,0.7,0.758431887866842,6.42590548774051,14,0.000693214203188785
"2021-03-01","13049",0,1.8,0.9,0.758431887866842,6.42590548774051,43.8,0.00100130940460602
"2021-03-08","13049",0,2.1,1,0.758431887866842,6.42590548774051,43.8,0.00100130940460602
"2021-03-15","13049",0,2.4,1.2,0.758431887866842,6.42590548774051,43.8,0.000462142802125857
"2021-03-22","13049",0,2.6,1.4,0.758431887866842,6.42590548774051,43.8,0.000231071401062928
"2021-03-29","13049",0,2.8,1.5,0.758431887866842,6.42590548774051,43.8,0.000154047600708619
"2021-04-05","13049",0,3.1,1.8,0.758431887866842,6.42590548774051,51.2,0.000308095201417238
"2021-04-12","13049",0,3.2,2.2,0.758431887866842,6.42590548774051,51.2,0.000231071401062928
"2021-04-19","13049",0,3.3,2.4,0.758431887866842,6.42590548774051,51.2,0.000616190402834476
"2021-04-26","13049",0,3.5,2.7,0.758431887866842,6.42590548774051,51.2,0.00130940460602326
"2021-05-03","13049",0,3.6,2.8,0.758431887866842,6.42590548774051,59.8,0.00546868982515597
"2021-05-10","13049",0,3.6,2.9,0.758431887866842,6.42590548774051,59.8,0.00154047600708619
"2021-05-17","13049",0,3.9,3.2,0.758431887866842,6.42590548774051,59.8,0.0048524994223215
"2021-05-24","13049",0,4,3.3,0.758431887866842,6.42590548774051,59.8,0.00200261880921205
"2021-05-31","13049",0,4.6,4.5,0.758431887866842,6.42590548774051,59.8,0.000539166602480166
"2021-06-07","13049",0,4.7,4.6,0.758431887866842,6.42590548774051,74.4,0.000924285604251714
"2021-06-14","13049",0,4.8,4.8,0.758431887866842,6.42590548774051,74.4,0.000770238003543095
"2021-06-21","13049",0,0,5.1,0.758431887866842,6.42590548774051,74.4,0.00138642840637757
"2021-06-28","13049",0,0,5.6,0.758431887866842,6.42590548774051,74.4,0.00115535700531464
"2021-07-05","13049",0,0,5.7,0.758431887866842,6.42590548774051,74.1,0.0016174998074405
"2021-07-12","13049",0,0,5.7,0.758431887866842,6.42590548774051,74.1,0.00469845182161288
"2021-07-19","13049",0,6.2,5.9,0.758431887866842,6.42590548774051,74.1,0.00346607101594393
"2021-07-26","13049",0,7.3,6,0.758431887866842,6.42590548774051,74.1,0.00308095201417238
"2021-08-02","13049",0,8.5,6.2,0.758431887866842,6.42590548774051,74.2,0.00377416621736116
"2021-08-09","13049",0,9.1,6.4,0.758431887866842,6.42590548774051,74.2,0.00300392821381807
"2021-08-16","13049",0,10.3,7.4,0.758431887866842,6.42590548774051,74.2,0.00477547562196719
"2021-08-23","13049",0,11.1,8.3,0.758431887866842,6.42590548774051,74.2,0.00439035662019564
"2021-08-30","13049",0,11.7,9,0.758431887866842,6.42590548774051,74.2,0.00462142802125857
"2021-09-06","13049",0,12.1,9.4,0.758431887866842,6.42590548774051,68,0.00177154740814912
"2021-09-13","13049",0,12.6,10.3,0.758431887866842,6.42590548774051,68,0.00269583301240083
