"week","county_fips","is_metro","dose1_pct","fully_vacc_pct","conservative_pct","pop_density","temp","cases_pcap"
"2020-12-07","22053",0,0,0,0.778518967724547,18.6523574583118,47.5,0.00397241554644548
"2020-12-14","22053",0,0,0,0.778518967724547,18.6523574583118,47.5,0.00295547716655544
"2020-12-21","22053",0,0,0,0.778518967724547,18.6523574583118,47.5,0.00266946324721136
"2020-12-28","22053",0,0,0,0.778518967724547,18.6523574583118,47.5,0.00362284297835828
"2021-01-04","22053",0,1.4,0.2,0.778518967724547,18.6523574583118,46.3,0.00489401595322083
"2021-01-11","22053",0,3,0.4,0.778518967724547,18.6523574583118,46.3,0.00346394635650046
"2021-01-18","22053",0,4,0.5,0.778518967724547,18.6523574583118,46.3,0.00327327041027108
"2021-01-25","22053",0,5.4,0.9,0.778518967724547,18.6523574583118,46.3,0.00301903581529857
"2021-02-01","22053",0,7,1.5,0.778518967724547,18.6523574583118,43.9,0.00123939365049099
"2021-02-08","22053",0,8.5,2.8,0.778518967724547,18.6523574583118,43.9,0.000921600406775352
"2021-02-15","22053",0,8.9,3.3,0.778518967724547,18.6523574583118,43.9,0.000572027838688149
"2021-02-22","22053",0,9.9,4.4,0.778518967724547,18.6523574583118,43.9,0.00117583500174786
"2021-03-01","22053",0,10.5,5.2,0.778518967724547,18.6523574583118,60.8,0.000667365811802841
"2021-03-08","22053",0,13.3,7.5,0.778518967724547,18.6523574583118,60.8,0.00117583500174786
"2021-03-15","22053",0,15.1,8.2,0.778518967724547,18.6523574583118,60.8,0.00101693837989004
"2021-03-22","22053",0,16.5,9.5,0.778518967724547,18.6523574583118,60.8,0.00181142148917914
"2021-03-29","22053",0,17.6,11.4,0.778518967724547,18.6523574583118,60.8,0.00098515905551848
"2021-04-05","22053",0,18.7,12.9,0.778518967724547,18.6523574583118,63.2,0.00146184892109194
"2021-04-12","22053",0,19.6,14.9,0.778518967724547,18.6523574583118,63.2,0.000762703784917533
"2021-04-19","22053",0,20.2,16,0.778518967724547,18.6523574583118,63.2,0.000222455270600947
"2021-04-26","22053",0,20.3,16.3,0.778518967724547,18.6523574583118,63.2,0.000635586487431277
"2021-05-03","22053",0,21,17.9,0.778518967724547,18.6523574583118,70.8,0.00041313121683033
"2021-05-10","22053",0,21.4,18.3,0.778518967724547,18.6523574583118,70.8,0.000444910541201894
"2021-05-17","22053",0,22,19.2,0.778518967724547,18.6523574583118,70.8,0.000476689865573458
"2021-05-24","22053",0,22.4,19.7,0.778518967724547,18.6523574583118,70.8,0.000317793243715639
"2021-05-31","22053",0,22.7,20.1,0.778518967724547,18.6523574583118,70.8,0.000667365811802841
"2021-06-07","22053",0,23.1,20.6,0.778518967724547,18.6523574583118,79.5,0.000254234594972511
"2021-06-14","22053",0,23.4,21,0.778518967724547,18.6523574583118,79.5,0.000286013919344075
"2021-06-21","22053",0,23.8,21.4,0.778518967724547,18.6523574583118,79.5,6.35586487431277e-05
"2021-06-28","22053",0,24.1,21.7,0.778518967724547,18.6523574583118,79.5,0.00041313121683033
"2021-07-05","22053",0,24.4,22.1,0.778518967724547,18.6523574583118,81.5,0.000444910541201894
"2021-07-12","22053",0,24.7,22.3,0.778518967724547,18.6523574583118,81.5,0.00082626243366066
"2021-07-19","22053",0,25.7,22.7,0.778518967724547,18.6523574583118,81.5,0.00143006959672037
"2021-07-26","22053",0,27.2,23.1,0.778518967724547,18.6523574583118,81.5,0.00362284297835828
"2021-08-02","22053",0,28.8,23.5,0.778518967724547,18.6523574583118,81.9,0.00451266406076207
"2021-08-09","22053",0,30.4,24.3,0.778518967724547,18.6523574583118,81.9,0.00581561635999619
"2021-08-16","22053",0,32,25.3,0.778518967724547,18.6523574583118,81.9,0.00645120284742746
"2021-08-23","22053",0,33,26.8,0.778518967724547,18.6523574583118,81.9,0.00486223662884927
"2021-08-30","22053",0,33.4,27.9,0.778518967724547,18.6523574583118,81.9,0.0034321670321289
"2021-09-06","22053",0,34.1,29.2,0.778518967724547,18.6523574583118,75.4,0.00470334000699145
"2021-09-13","22053",0,34.6,30.2,0.778518967724547,18.6523574583118,75.4,0.00352750500524359
"2021-09-20","22053",0,34.9,31,0.778518967724547,18.6523574583118,75.4,0.00235167000349573
"2021-09-27","22053",0,35.2,31.5,0.778518967724547,18.6523574583118,75.4,0.00130295229923412
"2021-10-04","22053",0,35.5,31.9,0.778518967724547,18.6523574583118,69.5,0.00117583500174786
"2021-10-11","22053",0,35.8,32.3,0.778518967724547,18.6523574583118,69.5,0.000730924460545969
"2021-10-18","22053",0,36.5,32.9,0.778518967724547,18.6523574583118,69.5,0.000603807163059713
"2021-10-25","22053",0,36.8,33.2,0.778518967724547,18.6523574583118,69.5,0.000667365811802841
"2021-11-01","22053",0,36.9,33.4,0.778518967724547,18.6523574583118,53.9,0.000699145136174405
"2021-11-08","22053",0,37.3,33.7,0.778518967724547,18.6523574583118,53.9,0.000699145136174405
"2021-11-15","22053",0,37.7,33.9,0.778518967724547,18.6523574583118,53.9,0.000667365811802841
"2021-11-22","22053",0,37.8,33.9,0.778518967724547,18.6523574583118,53.9,0.000286013919344075
"2021-11-29","22053",0,38.3,34.3,0.778518967724547,18.6523574583118,53.9,0.000667365811802841
